# Created 2021-06-02
# These lines are pulled from IRAF's fear.dat
# then crossmatched with NIST lines.
# Some of IRAF's ion identification was incorrect,
# that was updated to match NIST. --MSR
|  ion |       wave | NIST | Instr | amplitude | Source |
|  ArI |  6939.5780 |    1 |     0 |     10000 |   NIST |
|  ArI |  6953.3950 |    1 |     0 |     10000 |   NIST |
|  ArI |  6967.3520 |    1 |     0 |     10000 |   NIST |
|  ArI |  7032.1900 |    1 |     0 |     10000 |   NIST |
|  ArI |  7069.1670 |    1 |     0 |     10000 |   NIST |
|  ArI |  7109.4370 |    1 |     0 |     10000 |   NIST |
|  ArI |  7127.7840 |    1 |     0 |     10000 |   NIST |
|  ArI |  7149.0120 |    1 |     0 |     10000 |   NIST |
|  ArI |  7160.8120 |    1 |     0 |     10000 |   NIST |
|  ArI |  7208.9660 |    1 |     0 |     10000 |   NIST |
|  ArI |  7267.1740 |    1 |     0 |     10000 |   NIST |
|  ArI |  7274.9400 |    1 |     0 |     10000 |   NIST |
|  ArI |  7313.7310 |    1 |     0 |     10000 |   NIST |
|  ArI |  7318.0210 |    1 |     0 |     10000 |   NIST |
|  ArI |  7355.3190 |    1 |     0 |     10000 |   NIST |
|  ArI |  7374.1490 |    1 |     0 |     10000 |   NIST |
|  ArI |  7386.0140 |    1 |     0 |     10000 |   NIST |
|  ArI |  7395.0160 |    1 |     0 |     10000 |   NIST |
|  ArI |  7414.3790 |    1 |     0 |     10000 |   NIST |
|  ArI |  7427.3390 |    1 |     0 |     10000 |   NIST |
|  ArI |  7437.4160 |    1 |     0 |     10000 |   NIST |
|  ArI |  7505.9350 |    1 |     0 |     10000 |   NIST |
|  ArI |  7516.7210 |    1 |     0 |     10000 |   NIST |
| ArII |  7591.4046 |    1 |     0 |     10000 |   NIST |
|  ArI |  7637.2080 |    1 |     0 |     10000 |   NIST |
|  ArI |  7893.2460 |    1 |     0 |     10000 |   NIST |
|  ArI |  7950.3620 |    1 |     0 |     10000 |   NIST |
|  ArI |  7950.3620 |    1 |     0 |     10000 |   NIST |
|  ArI |  8008.3590 |    1 |     0 |     10000 |   NIST |
|  ArI |  8016.9900 |    1 |     0 |     10000 |   NIST |
|  ArI |  8055.5230 |    1 |     0 |     10000 |   NIST |
|  ArI |  8105.9210 |    1 |     0 |     10000 |   NIST |
|  ArI |  8117.5420 |    1 |     0 |     10000 |   NIST |
|  ArI |  8266.7940 |    1 |     0 |     10000 |   NIST |
|  FeI |  8329.3444 |    1 |     0 |     10000 |   NIST |
|  FeI |  8390.0769 |    1 |     0 |     10000 |   NIST |
|  ArI |  8410.5210 |    1 |     0 |     10000 |   NIST |
|  ArI |  8426.9630 |    1 |     0 |     10000 |   NIST |
|  ArI |  8523.7830 |    1 |     0 |     10000 |   NIST |
|  ArI |  8608.1400 |    1 |     0 |     10000 |   NIST |
|  ArI |  8670.3250 |    1 |     0 |     10000 |   NIST |
|  FeI |  8691.0113 |    1 |     0 |     10000 |   NIST |
| ArII |  9010.9298 |    1 |     0 |     10000 |   NIST |
| ArII |  9020.0670 |    1 |     0 |     10000 |   NIST |
|  ArI |  9125.4710 |    1 |     0 |     10000 |   NIST |
|  ArI |  9197.1610 |    1 |     0 |     10000 |   NIST |
|  ArI |  9227.0300 |    1 |     0 |     10000 |   NIST |
|  ArI |  9294.0810 |    1 |     0 |     10000 |   NIST |
|  ArI |  9356.7870 |    1 |     0 |     10000 |   NIST |
| ArII |  9511.0480 |    1 |     0 |     10000 |   NIST |
|  ArI |  9660.4350 |    1 |     0 |     10000 |   NIST |
|  ArI |  9660.4350 |    1 |     0 |     10000 |   NIST |
|  ArI |  9787.1860 |    1 |     0 |     10000 |   NIST |
|  ArI | 10472.9230 |    1 |     0 |     10000 |   NIST |
