# Creation Date: 2018-Jan-09
|    ion |       wave | NIST | Instr | amplitude |      Source |
|   Th I |  5136.0013 |    1 |     0 |        43 |        NIST |
|   Th I |  5136.1766 |    1 |     0 |      2100 | NIST+MURPHY |
|  Th II |  5136.6630 |    1 |     0 |       120 |        NIST |
|   Th I |  5136.8371 |    1 |     0 |        29 |        NIST |
|   Th I |  5137.0153 |    1 |     0 |        60 |        NIST |
|   Th I |  5137.2958 |    1 |     0 |        24 |        NIST |
|   Th I |  5137.4930 |    1 |     0 |        15 |        NIST |
|   Th I |  5137.5521 |    1 |     0 |       160 | NIST+MURPHY |
|   Th I |  5137.8270 |    1 |     0 |        80 |        NIST |
|   Th I |  5138.1330 |    1 |     0 |         9 |        NIST |
|   Th I |  5138.1758 |    1 |     0 |        19 |        NIST |
|   Th I |  5138.7310 |    1 |     0 |        16 |        NIST |
|   Th I |  5138.9045 |    1 |     0 |       580 | NIST+MURPHY |
|   Th I |  5138.9717 |    1 |     0 |        33 |        NIST |
|   Th I |  5139.2711 |    1 |     0 |        26 |        NIST |
|   Th I |  5139.5180 |    1 |     0 |        44 |        NIST |
|   Th I |  5139.7910 |    1 |     0 |         5 |        NIST |
|   Th I |  5140.0076 |    1 |     0 |        25 |        NIST |
|   Th I |  5140.3572 |    1 |     0 |        33 |        NIST |
|   Th I |  5140.3891 |    1 |     0 |        64 |        NIST |
|   Th I |  5140.4930 |    1 |     0 |        54 |        NIST |
|   Th I |  5140.7460 |    1 |     0 |        16 |        NIST |
|   Th I |  5140.8806 |    1 |     0 |        76 |        NIST |
|  Th II |  5141.2030 |    1 |     0 |         6 |        NIST |
|  Th II |  5141.4970 |    1 |     0 |        10 |        NIST |
|   Th I |  5141.5586 |    1 |     0 |        39 |        NIST |
|   Th I |  5141.9574 |    1 |     0 |        41 |        NIST |
|   Th I |  5142.1480 |    1 |     0 |       570 |        NIST |
|  Th II |  5142.1494 |    1 |     0 |       290 |        NIST |
|   Th I |  5142.2058 |    1 |     0 |       670 |        NIST |
|   Th I |  5142.4150 |    1 |     0 |        17 |        NIST |
|   Th I |  5142.6974 |    1 |     0 |        99 |        NIST |
|   Th I |  5143.0609 |    1 |     0 |        31 |        NIST |
|  Ar II |  5143.2151 |    1 |     0 |       224 |        NIST |
|  Th II |  5144.7002 |    1 |     0 |       900 |        NIST |
|   Th I |  5144.9757 |    1 |     0 |        29 |        NIST |
|   Th I |  5145.2487 |    1 |     0 |       200 |        NIST |
|   Th I |  5145.3495 |    1 |     0 |      2900 | NIST+MURPHY |
|  Th II |  5145.5780 |    1 |     0 |        15 |        NIST |
|   Th I |  5146.2378 |    1 |     0 |        31 |        NIST |
|  Th II |  5146.4717 |    1 |     0 |       530 | NIST+MURPHY |
|  Ar II |  5146.7414 |    1 |     0 |       162 | NIST+MURPHY |
|   Th I |  5147.0870 |    1 |     0 |        28 |        NIST |
|   Th I |  5147.4894 |    1 |     0 |       410 | NIST+MURPHY |
|  Th II |  5148.5220 |    1 |     0 |        26 |        NIST |
|   Th I |  5148.5685 |    1 |     0 |       100 |        NIST |
|  Th II |  5148.8980 |    1 |     0 |        12 |        NIST |
|   Th I |  5149.2505 |    1 |     0 |        29 |        NIST |
|  Th II |  5149.3960 |    1 |     0 |        15 |        NIST |
|  Th II |  5149.6457 |    1 |     0 |       910 | NIST+MURPHY |
|   Th I |  5150.3299 |    1 |     0 |        18 |        NIST |
|   Th I |  5150.6414 |    1 |     0 |       370 | NIST+MURPHY |
|   Th I |  5151.2426 |    1 |     0 |       160 | NIST+MURPHY |
|   Th I |  5152.1350 |    1 |     0 |       180 |        NIST |
|  Th II |  5152.1611 |    1 |     0 |        35 |        NIST |
|   Th I |  5152.8096 |    1 |     0 |        39 |        NIST |
|   Ar I |  5152.8260 |    1 |     0 |         5 |        NIST |
|   Th I |  5153.0470 |    1 |     0 |      6000 |        NIST |
|  Th II |  5153.1267 |    1 |     0 |         0 |        NIST |
|  Th II |  5153.2945 |    1 |     0 |       260 |        NIST |
|   Th I |  5153.4026 |    1 |     0 |        54 |        NIST |
|   Th I |  5153.7400 |    1 |     0 |        21 |        NIST |
|   Th I |  5154.1490 |    1 |     0 |        13 |        NIST |
|  Ar II |  5154.2960 |    1 |     0 |         5 |        NIST |
|  Th II |  5154.8624 |    1 |     0 |        23 |        NIST |
|  Th II |  5154.9529 |    1 |     0 |        71 |        NIST |
|  Th II |  5155.0410 |    1 |     0 |         7 |        NIST |
|   Th I |  5155.3673 |    1 |     0 |        41 |        NIST |
|   Th I |  5155.4110 |    1 |     0 |        21 |        NIST |
|   Th I |  5155.6788 |    1 |     0 |      7800 | NIST+MURPHY |
|   Th I |  5155.8889 |    1 |     0 |        41 |        NIST |
|  Th II |  5156.3345 |    1 |     0 |       130 |        NIST |
|   Th I |  5156.5196 |    1 |     0 |        51 |        NIST |
|   Th I |  5157.3484 |    1 |     0 |        29 |        NIST |
|   Th I |  5158.8625 |    1 |     0 |       170 |        NIST |
|   Th I |  5158.9157 |    1 |     0 |        52 |        NIST |
|   Th I |  5159.1098 |    1 |     0 |        19 |        NIST |
|   Th I |  5159.7872 |    1 |     0 |        42 |        NIST |
|   Th I |  5160.0412 |    1 |     0 |     16000 | NIST+MURPHY |
|  Th II |  5160.5933 |    1 |     0 |        16 |        NIST |
|   Th I |  5160.7763 |    1 |     0 |        36 |        NIST |
|   Th I |  5160.8906 |    1 |     0 |       160 |        NIST |
|  Ar II |  5160.9420 |    1 |     0 |         1 |        NIST |
|   Th I |  5160.9526 |    1 |     0 |        49 |        NIST |
|   Th I |  5161.0575 |    1 |     0 |       390 |        NIST |
|  Th II |  5161.2180 |    1 |     0 |         0 |        NIST |
|   Th I |  5161.7038 |    1 |     0 |        19 |        NIST |
|  Th II |  5161.7980 |    1 |     0 |        11 |        NIST |
|   Th I |  5162.1307 |    1 |     0 |       780 |        NIST |
|   Th I |  5162.1683 |    1 |     0 |       970 |        NIST |
|  Ar II |  5162.2500 |    1 |     0 |         0 |        NIST |
|   Th I |  5162.4571 |    1 |     0 |        29 |        NIST |
|   Th I |  5162.9774 |    1 |     0 |      2200 | NIST+MURPHY |
|   Th I |  5163.1443 |    1 |     0 |        24 |        NIST |
|   Ar I |  5163.7230 |    1 |     0 |        15 | NIST+MURPHY |
|   Th I |  5163.7930 |    1 |     0 |       160 |        NIST |
|   Th I |  5163.9908 |    1 |     0 |        81 |        NIST |
|   Th I |  5164.1137 |    1 |     0 |        43 |        NIST |
|  Ar II |  5164.1848 |    1 |     0 |        14 |        NIST |
|   Th I |  5164.2900 |    1 |     0 |        42 |        NIST |
|   Th I |  5164.6743 |    1 |     0 |        65 |        NIST |
|   Th I |  5164.8967 |    1 |     0 |      3300 | NIST+MURPHY |
|   Th I |  5165.5476 |    1 |     0 |       120 |        NIST |
|   Th I |  5165.6419 |    1 |     0 |        76 |        NIST |
|   Th I |  5165.8399 |    1 |     0 |       290 |        NIST |
|   Th I |  5166.2280 |    1 |     0 |       160 |        NIST |
|   Th I |  5166.4144 |    1 |     0 |        68 |        NIST |
|   Th I |  5166.4972 |    1 |     0 |       170 |        NIST |
|   Th I |  5167.0462 |    1 |     0 |       120 |        NIST |
|  Ar II |  5167.2116 |    1 |     0 |        48 | NIST+MURPHY |
|   Th I |  5167.6809 |    1 |     0 |        60 |        NIST |
|   Th I |  5167.8310 |    1 |     0 |        21 |        NIST |
|   Th I |  5168.0505 |    1 |     0 |        33 |        NIST |
|   Th I |  5168.0944 |    1 |     0 |       240 |        NIST |
|  Th II |  5168.3181 |    1 |     0 |        42 |        NIST |
|  Th II |  5168.3628 |    1 |     0 |        40 |        NIST |
|  Th II |  5169.3173 |    1 |     0 |        39 |        NIST |
|   Th I |  5169.8306 |    1 |     0 |       150 |        NIST |
|   Th I |  5170.0262 |    1 |     0 |       440 | NIST+MURPHY |
|   Th I |  5170.3621 |    1 |     0 |       410 |        NIST |
|   Th I |  5170.4590 |    1 |     0 |        21 |        NIST |
|  Th II |  5171.1240 |    1 |     0 |        21 |        NIST |
|  Th II |  5171.6628 |    1 |     0 |       220 |        NIST |
|   Th I |  5171.7405 |    1 |     0 |        48 |        NIST |
|   Th I |  5171.8085 |    1 |     0 |        29 |        NIST |
|   Th I |  5171.8524 |    1 |     0 |        29 |        NIST |
|   Th I |  5172.0090 |    1 |     0 |         5 |        NIST |
|   Th I |  5172.0710 |    1 |     0 |         5 |        NIST |
|   XX 1 |  5172.4353 |    0 |     0 |         1 |      MURPHY |
|   Th I |  5173.5650 |    1 |     0 |        15 |        NIST |
|   Th I |  5173.6532 |    1 |     0 |        30 |        NIST |
|   Th I |  5173.7900 |    1 |     0 |        15 |        NIST |
|   Th I |  5173.9193 |    1 |     0 |       100 | NIST+MURPHY |
|  Th II |  5174.3583 |    1 |     0 |        68 |        NIST |
|   Th I |  5175.1125 |    1 |     0 |       630 | NIST+MURPHY |
|   Th I |  5175.2823 |    1 |     0 |       140 |        NIST |
|   Th I |  5175.6838 |    1 |     0 |       270 |        NIST |
|   Th I |  5175.8111 |    1 |     0 |       370 |        NIST |
|  Th II |  5176.0188 |    1 |     0 |        20 |        NIST |
|   Th I |  5176.2403 |    1 |     0 |       410 |        NIST |
|   Th I |  5176.3760 |    1 |     0 |        12 |        NIST |
|  Th II |  5176.5140 |    1 |     0 |        21 |        NIST |
|   Th I |  5176.7661 |    1 |     0 |       900 | NIST+MURPHY |
|  Ar II |  5176.8670 |    1 |     0 |         2 |        NIST |
|   Th I |  5177.3531 |    1 |     0 |       550 | NIST+MURPHY |
|   Th I |  5177.5870 |    1 |     0 |        41 |        NIST |
|  Ar II |  5177.6707 |    1 |     0 |        26 |        NIST |
|   Th I |  5177.7390 |    1 |     0 |        26 |        NIST |
|   Th I |  5177.8456 |    1 |     0 |       610 |        NIST |
|   Th I |  5177.9880 |    1 |     0 |        41 |        NIST |
|  Th II |  5178.1708 |    1 |     0 |        26 |        NIST |
|   Th I |  5178.4030 |    1 |     0 |      5000 |        NIST |
|   Th I |  5178.4569 |    1 |     0 |       230 |        NIST |
|  Th II |  5178.5222 |    1 |     0 |        85 |        NIST |
|  Th II |  5178.5390 |    1 |     0 |         0 |        NIST |
|   Th I |  5178.9179 |    1 |     0 |       190 |        NIST |
|   Th I |  5179.0649 |    1 |     0 |       700 |        NIST |
|   Th I |  5179.7780 |    1 |     0 |       110 |        NIST |
|   Th I |  5179.9223 |    1 |     0 |       380 |        NIST |
|   Th I |  5180.1330 |    1 |     0 |        26 |        NIST |
|   Th I |  5180.2940 |    1 |     0 |        15 |        NIST |
|   Th I |  5180.5864 |    1 |     0 |        72 | NIST+MURPHY |
|  Ar II |  5180.6800 |    1 |     0 |         0 |        NIST |
|  Th II |  5181.4420 |    1 |     0 |         8 |        NIST |
|   Th I |  5181.6270 |    1 |     0 |        20 |        NIST |
|   Th I |  5181.8490 |    1 |     0 |        15 |        NIST |
|   Th I |  5182.1638 |    1 |     0 |       280 | NIST+MURPHY |
|  Th II |  5182.7510 |    1 |     0 |         8 |        NIST |
|   Th I |  5182.9960 |    1 |     0 |        40 |        NIST |
|  Th II |  5183.4310 |    1 |     0 |        37 |        NIST |
|   Th I |  5183.4806 |    1 |     0 |        78 |        NIST |
|   Th I |  5183.5780 |    1 |     0 |        15 |        NIST |
|   Th I |  5183.8480 |    1 |     0 |        25 |        NIST |
|  Th II |  5183.9703 |    1 |     0 |       560 | NIST+MURPHY |
|  Ar II |  5184.5300 |    1 |     0 |         0 |        NIST |
|   Th I |  5184.5332 |    1 |     0 |       180 |        NIST |
|  Th II |  5184.7336 |    1 |     0 |        26 |        NIST |
|   Th I |  5184.7844 |    1 |     0 |       160 |        NIST |
|  Th II |  5185.4334 |    1 |     0 |       570 | NIST+MURPHY |
|   Th I |  5185.8973 |    1 |     0 |       670 | NIST+MURPHY |
|  Th II |  5186.0827 |    1 |     0 |        53 |        NIST |
|  Th II |  5186.1754 |    1 |     0 |       170 |        NIST |
|   Th I |  5186.2499 |    1 |     0 |        31 |        NIST |
|   Th I |  5186.3328 |    1 |     0 |        26 |        NIST |
|   Th I |  5186.6483 |    1 |     0 |       170 |        NIST |
|   Th I |  5186.6857 |    1 |     0 |        60 |        NIST |
|   Th I |  5187.1070 |    1 |     0 |        16 |        NIST |
|   Th I |  5187.3421 |    1 |     0 |        44 |        NIST |
|  Th II |  5187.5380 |    1 |     0 |         8 |        NIST |
|   Th I |  5187.6231 |    1 |     0 |        18 |        NIST |
|   Th I |  5187.8576 |    1 |     0 |       440 | NIST+MURPHY |
|   Th I |  5188.6123 |    1 |     0 |       260 |        NIST |
|   Th I |  5188.7820 |    1 |     0 |      1400 |        NIST |
|  Th II |  5188.9124 |    1 |     0 |       240 |        NIST |
|   Ar I |  5189.1910 |    1 |     0 |        20 |        NIST |
|   Th I |  5189.2194 |    1 |     0 |        33 |        NIST |
|   Th I |  5189.3965 |    1 |     0 |        87 |        NIST |
|  Th II |  5189.8105 |    1 |     0 |       190 | NIST+MURPHY |
|   Th I |  5190.4554 |    1 |     0 |        89 |        NIST |
|   Th I |  5190.9090 |    1 |     0 |        15 |        NIST |
|  Th II |  5191.1224 |    1 |     0 |       130 |        NIST |
|   Th I |  5191.6640 |    1 |     0 |        25 |        NIST |
|   Th I |  5191.8130 |    1 |     0 |        40 |        NIST |
|  Th II |  5192.3176 |    1 |     0 |       740 | NIST+MURPHY |
|   Th I |  5192.7830 |    1 |     0 |        76 |        NIST |
|  Ar II |  5192.8113 |    1 |     0 |        10 |        NIST |
|   Th I |  5192.9330 |    1 |     0 |        15 |        NIST |
|   Th I |  5193.1610 |    1 |     0 |        20 |        NIST |
|   Th I |  5193.3650 |    1 |     0 |        10 |        NIST |
|   Th I |  5193.4320 |    1 |     0 |        28 |        NIST |
|   Th I |  5193.6220 |    1 |     0 |        25 |        NIST |
|   Th I |  5193.8550 |    1 |     0 |        20 |        NIST |
|   Th I |  5194.1933 |    1 |     0 |        78 |        NIST |
|   Th I |  5194.8538 |    1 |     0 |        52 |        NIST |
|   Th I |  5194.9855 |    1 |     0 |        34 |        NIST |
|   Th I |  5195.0492 |    1 |     0 |        28 |        NIST |
|   Th I |  5195.0899 |    1 |     0 |        52 |        NIST |
|  Th II |  5195.2720 |    1 |     0 |       600 |        NIST |
|   Th I |  5195.3922 |    1 |     0 |       340 |        NIST |
|  Th II |  5195.5900 |    1 |     0 |        13 |        NIST |
|  Th II |  5195.6930 |    1 |     0 |        17 |        NIST |
|   Th I |  5195.9041 |    1 |     0 |      1900 | NIST+MURPHY |
|  Th II |  5196.7227 |    1 |     0 |        18 |        NIST |
|   Th I |  5197.0282 |    1 |     0 |        33 |        NIST |
|   Th I |  5197.2605 |    1 |     0 |      5100 | NIST+MURPHY |
|  Th II |  5197.4915 |    1 |     0 |        46 |        NIST |
|   Th I |  5197.8918 |    1 |     0 |        39 |        NIST |
|  Th II |  5197.9670 |    1 |     0 |        12 |        NIST |
|   Th I |  5198.0210 |    1 |     0 |        15 |        NIST |
|   Th I |  5198.5740 |    1 |     0 |        12 |        NIST |
|   Th I |  5198.6833 |    1 |     0 |       410 | NIST+MURPHY |
|   Th I |  5199.0262 |    1 |     0 |        31 |        NIST |
|  Th II |  5199.1380 |    1 |     0 |        12 |        NIST |
|   Th I |  5199.4888 |    1 |     0 |        30 |        NIST |
|   Th I |  5199.6100 |    1 |     0 |        20 |        NIST |
|   Th I |  5200.2474 |    1 |     0 |      3000 |        NIST |
|  Th II |  5200.2897 |    1 |     0 |       360 |        NIST |
|   Th I |  5200.6116 |    1 |     0 |      9200 |        NIST |
|   Th I |  5200.7746 |    1 |     0 |      1500 |        NIST |
|   Th I |  5203.0222 |    1 |     0 |        39 |        NIST |
|   Th I |  5203.4572 |    1 |     0 |       290 | NIST+MURPHY |
|  Ar II |  5203.6420 |    1 |     0 |         5 |        NIST |
|   Th I |  5203.8590 |    1 |     0 |        25 |        NIST |
|   Th I |  5204.6836 |    1 |     0 |        23 |        NIST |
|   Th I |  5205.0900 |    1 |     0 |        15 |        NIST |
| UNKNWN |  5205.2959 |    0 |     0 |         1 |      MURPHY |
|   Th I |  5205.2969 |    1 |     0 |       470 |        NIST |
|  Ar II |  5205.8924 |    1 |     0 |         7 |        NIST |
|  Th II |  5206.4398 |    1 |     0 |        59 |        NIST |
|   Th I |  5206.6015 |    1 |     0 |       710 | NIST+MURPHY |
|   Th I |  5207.0133 |    1 |     0 |        68 |        NIST |
|  Th II |  5207.2282 |    1 |     0 |       320 |        NIST |
|   Th I |  5207.3779 |    1 |     0 |        42 |        NIST |
|   Th I |  5207.5442 |    1 |     0 |        77 |        NIST |
|   Th I |  5207.6889 |    1 |     0 |        26 |        NIST |
|   Th I |  5207.8600 |    1 |     0 |        25 |        NIST |
|  Th II |  5207.9453 |    1 |     0 |       650 |        NIST |
|  Th II |  5208.1123 |    1 |     0 |       330 |        NIST |
|   Th I |  5208.2493 |    1 |     0 |       240 |        NIST |
|   Th I |  5208.5334 |    1 |     0 |        49 |        NIST |
|   Th I |  5209.1179 |    1 |     0 |        71 |        NIST |
|   Th I |  5209.2516 |    1 |     0 |       310 |        NIST |
|   Th I |  5209.5370 |    1 |     0 |        40 |        NIST |
|  Th II |  5209.5880 |    1 |     0 |        14 |        NIST |
|   Th I |  5211.1750 |    1 |     0 |      1500 | NIST+MURPHY |
|   Th I |  5211.6359 |    1 |     0 |        39 |        NIST |
|   Th I |  5211.7027 |    1 |     0 |        72 |        NIST |
|  Th II |  5212.0256 |    1 |     0 |        92 |        NIST |
|   Th I |  5212.2727 |    1 |     0 |        33 |        NIST |
|   Th I |  5212.6813 |    1 |     0 |      6900 | NIST+MURPHY |
|  Th II |  5213.0292 |    1 |     0 |        37 |        NIST |
|   Th I |  5213.1190 |    1 |     0 |        20 |        NIST |
|   Th I |  5213.7984 |    1 |     0 |        59 | NIST+MURPHY |
|   Th I |  5214.1337 |    1 |     0 |        46 | NIST+MURPHY |
|   Th I |  5214.8008 |    1 |     0 |      2500 | NIST+MURPHY |
|   Th I |  5214.9379 |    1 |     0 |       320 |        NIST |
|   Th I |  5215.2093 |    1 |     0 |        28 |        NIST |
|   Th I |  5215.3820 |    1 |     0 |        10 |        NIST |
|  Th II |  5215.6131 |    1 |     0 |       180 | NIST+MURPHY |
|   Th I |  5215.8660 |    1 |     0 |        20 |        NIST |
|  Ar II |  5216.5600 |    1 |     0 |         0 |        NIST |
|   Th I |  5217.2176 |    1 |     0 |        62 |        NIST |
|  Th II |  5218.0491 |    1 |     0 |       850 | NIST+MURPHY |
|   Th I |  5218.1396 |    1 |     0 |        30 |        NIST |
|  Ar II |  5218.2665 |    1 |     0 |        28 |        NIST |
|   Th I |  5218.5620 |    1 |     0 |        10 |        NIST |
|   Th I |  5218.7292 |    1 |     0 |        30 |        NIST |
|   Th I |  5219.7250 |    1 |     0 |        10 |        NIST |
|  Th II |  5219.9800 |    1 |     0 |       460 | NIST+MURPHY |
|   Th I |  5220.5630 |    1 |     0 |      4400 | NIST+MURPHY |
|   Th I |  5220.8131 |    1 |     0 |       100 |        NIST |
|  Ar II |  5221.0420 |    1 |     0 |         1 |        NIST |
|   XX 1 |  5221.0498 |    0 |     0 |         1 |      MURPHY |
|  Th II |  5221.4180 |    1 |     0 |        47 |        NIST |
|   Th I |  5221.5840 |    1 |     0 |        20 |        NIST |
|   Th I |  5221.7619 |    1 |     0 |        94 |        NIST |
|   Th I |  5222.1603 |    1 |     0 |       370 |        NIST |
|   Th I |  5222.3799 |    1 |     0 |       640 |        NIST |
|   Th I |  5222.3810 |    0 |     0 |         1 |      MURPHY |
|   Ar I |  5222.7250 |    1 |     0 |         7 |        NIST |
|  Ar II |  5223.3163 |    0 |     0 |         1 |      MURPHY |
|  Ar II |  5223.3180 |    1 |     0 |         6 |        NIST |
|   Th I |  5223.7167 |    1 |     0 |        84 | NIST+MURPHY |
|   Th I |  5224.2202 |    1 |     0 |        60 |        NIST |
|  Th II |  5225.5770 |    1 |     0 |        54 |        NIST |
|   Th I |  5226.1505 |    1 |     0 |        26 |        NIST |
|   Th I |  5226.4662 |    1 |     0 |        19 |        NIST |
|  Th II |  5226.5290 |    1 |     0 |        27 |        NIST |
|   Th I |  5226.9754 |    1 |     0 |        26 |        NIST |
|  Th II |  5227.0378 |    1 |     0 |        51 |        NIST |
|   Th I |  5227.2162 |    1 |     0 |        29 |        NIST |
|   Th I |  5227.3240 |    1 |     0 |         6 |        NIST |
|   Th I |  5227.5445 |    1 |     0 |        27 |        NIST |
|   Th I |  5227.9805 |    1 |     0 |       120 |        NIST |
|   Th I |  5228.0193 |    1 |     0 |        26 |        NIST |
|   Th I |  5228.5384 |    1 |     0 |        29 |        NIST |
|   Th I |  5228.9189 |    1 |     0 |        33 | NIST+MURPHY |
|  Th II |  5229.1008 |    1 |     0 |        19 |        NIST |
|   Th I |  5229.4880 |    1 |     0 |         8 |        NIST |
|   Th I |  5229.6800 |    1 |     0 |       830 | NIST+MURPHY |
|   Th I |  5229.8096 |    1 |     0 |        68 |        NIST |
|   Th I |  5230.4508 |    1 |     0 |       300 | NIST+MURPHY |
|   Th I |  5231.2504 |    1 |     0 |        71 |        NIST |
|   Th I |  5231.4680 |    1 |     0 |        80 |        NIST |
|  Ar II |  5231.9569 |    1 |     0 |         6 | NIST+MURPHY |
|  Ar II |  5232.2100 |    1 |     0 |         0 |        NIST |
|   Th I |  5232.6158 |    1 |     0 |     15000 |        NIST |
|   Th I |  5233.1150 |    1 |     0 |        16 |        NIST |
|   Th I |  5233.1644 |    1 |     0 |        25 |        NIST |
|  Th II |  5233.1710 |    1 |     0 |        26 |        NIST |
|   Th I |  5233.2585 |    1 |     0 |        49 |        NIST |
|  Th II |  5233.4704 |    1 |     0 |       140 |        NIST |
|   Th I |  5233.5314 |    1 |     0 |        25 |        NIST |
|   Th I |  5233.7341 |    1 |     0 |        38 |        NIST |
|   Th I |  5233.7981 |    1 |     0 |       100 |        NIST |
|   Th I |  5234.3031 |    1 |     0 |        24 |        NIST |
|  Th II |  5234.4420 |    1 |     0 |         0 |        NIST |
|  Th II |  5234.6823 |    1 |     0 |       990 | NIST+MURPHY |
|   Th I |  5234.8207 |    1 |     0 |        21 |        NIST |
|   Th I |  5235.2411 |    1 |     0 |        26 |        NIST |
|   Th I |  5235.5640 |    1 |     0 |       360 |        NIST |
|   Th I |  5235.7031 |    1 |     0 |       140 |        NIST |
|   Th I |  5237.1746 |    1 |     0 |        27 |        NIST |
|  Ar II |  5237.4900 |    1 |     0 |         1 |        NIST |
|  Ar II |  5237.6890 |    1 |     0 |         0 |        NIST |
|  Th II |  5237.8853 |    1 |     0 |        43 |        NIST |
|  Th II |  5238.2015 |    1 |     0 |        37 |        NIST |
|   Th I |  5238.2270 |    1 |     0 |        43 |        NIST |
|  Ar II |  5238.3110 |    1 |     0 |         1 |        NIST |
|   Th I |  5238.3737 |    1 |     0 |        27 |        NIST |
|   Th I |  5238.4951 |    1 |     0 |        30 |        NIST |
|   Th I |  5238.6911 |    1 |     0 |        52 | NIST+MURPHY |
|  Th II |  5239.0860 |    1 |     0 |        74 | NIST+MURPHY |
|  Th II |  5239.3615 |    1 |     0 |       190 |        NIST |
|  Ar II |  5239.3800 |    1 |     0 |         0 |        NIST |
|   Th I |  5239.4411 |    1 |     0 |        27 |        NIST |
|   Th I |  5239.4470 |    1 |     0 |        16 |        NIST |
|   Th I |  5240.2721 |    1 |     0 |      2100 | NIST+MURPHY |
|   Th I |  5240.5249 |    1 |     0 |        31 |        NIST |
|   Th I |  5240.9333 |    1 |     0 |       140 |        NIST |
|   Th I |  5241.0106 |    1 |     0 |      1800 | NIST+MURPHY |
|   Th I |  5241.4335 |    1 |     0 |        29 |        NIST |
|  Th II |  5241.6554 |    1 |     0 |       640 | NIST+MURPHY |
|   Th I |  5241.8000 |    1 |     0 |        10 |        NIST |
|   Th I |  5242.2411 |    1 |     0 |        29 |        NIST |
|   Th I |  5242.6080 |    1 |     0 |        37 |        NIST |
|   Th I |  5242.6816 |    1 |     0 |        48 |        NIST |
|  Ar II |  5243.2450 |    1 |     0 |         2 |        NIST |
|   Th I |  5243.3170 |    1 |     0 |       270 |        NIST |
|  Th II |  5243.5485 |    1 |     0 |       160 |        NIST |
|   Th I |  5244.1420 |    1 |     0 |        48 | NIST+MURPHY |
|   Th I |  5244.5790 |    1 |     0 |        15 |        NIST |
|   Th I |  5244.8614 |    1 |     0 |        17 |        NIST |
|   Th I |  5245.0963 |    1 |     0 |        35 |        NIST |
|   Th I |  5245.2001 |    1 |     0 |       150 |        NIST |
|   Th I |  5245.2967 |    1 |     0 |        81 |        NIST |
|  Th II |  5245.5686 |    1 |     0 |        28 |        NIST |
|   Th I |  5246.0489 |    1 |     0 |        40 |        NIST |
|   Th I |  5246.1037 |    1 |     0 |        45 |        NIST |
|  Ar II |  5246.5500 |    1 |     0 |         1 |        NIST |
|  Ar II |  5246.8368 |    0 |     0 |         1 |      MURPHY |
|  Ar II |  5246.8379 |    1 |     0 |         7 |        NIST |
|   Th I |  5247.1569 |    1 |     0 |        29 |        NIST |
|  Th II |  5248.3317 |    1 |     0 |        37 |        NIST |
|   Th I |  5248.6577 |    1 |     0 |       540 |        NIST |
|   Th I |  5248.7471 |    1 |     0 |       110 |        NIST |
|   Th I |  5248.8217 |    1 |     0 |       130 |        NIST |
|  Ar II |  5248.9300 |    1 |     0 |         1 |        NIST |
|  Th II |  5249.1153 |    1 |     0 |      1900 | NIST+MURPHY |
|   XX 1 |  5249.4447 |    0 |     0 |         1 |      MURPHY |
|  Ar II |  5249.4470 |    1 |     0 |         3 |        NIST |
|   Th I |  5249.6600 |    1 |     0 |       110 |        NIST |
|   Th I |  5249.9307 |    1 |     0 |        54 |        NIST |
|   Th I |  5250.0488 |    1 |     0 |        40 |        NIST |
|  Th II |  5250.1290 |    1 |     0 |         7 |        NIST |
|  Th II |  5250.3160 |    1 |     0 |        25 |        NIST |
|  Ar II |  5251.0069 |    1 |     0 |        11 | NIST+MURPHY |
|  Th II |  5251.1180 |    1 |     0 |        25 |        NIST |
|  Th II |  5251.3140 |    1 |     0 |        16 |        NIST |
|   Th I |  5251.6309 |    1 |     0 |        25 |        NIST |
|  Ar II |  5252.0300 |    1 |     0 |         0 |        NIST |
|   Th I |  5252.3343 |    1 |     0 |       190 | NIST+MURPHY |
|  Ar II |  5252.5667 |    1 |     0 |        12 |        NIST |
|   Th I |  5252.6420 |    1 |     0 |        62 |        NIST |
|   Th I |  5252.8254 |    1 |     0 |        83 |        NIST |
|  Ar II |  5252.8646 |    1 |     0 |        11 |        NIST |
|   Th I |  5253.2414 |    1 |     0 |        25 |        NIST |
|  Th II |  5253.3920 |    1 |     0 |        33 |        NIST |
|  Ar II |  5253.6000 |    1 |     0 |         1 |        NIST |
|   Th I |  5253.6270 |    1 |     0 |        55 |        NIST |
|  Th II |  5253.7420 |    1 |     0 |        25 |        NIST |
|   Th I |  5254.0300 |    1 |     0 |        37 | NIST+MURPHY |
|  Th II |  5254.2174 |    1 |     0 |        35 |        NIST |
|  Th II |  5254.7110 |    1 |     0 |        41 |        NIST |
|   Th I |  5254.8991 |    1 |     0 |        63 |        NIST |
|  Th II |  5254.9050 |    1 |     0 |         0 |        NIST |
|   Th I |  5254.9960 |    1 |     0 |        41 |        NIST |
|   Th I |  5255.1369 |    1 |     0 |        75 |        NIST |
|  Th II |  5255.4010 |    1 |     0 |        16 |        NIST |
|   Th I |  5255.5712 |    1 |     0 |       160 |        NIST |
|   Th I |  5255.7214 |    1 |     0 |       550 |        NIST |
|   Th I |  5255.7636 |    1 |     0 |        56 |        NIST |
|   Ar I |  5255.9285 |    0 |     0 |         1 |      MURPHY |
|  Ar II |  5256.8500 |    1 |     0 |         0 |        NIST |
