# Creation Date 2023-08-09 
# Line List Curated by Greg Doppmann 
| ion |       wave | NIST | Instr | amplitude |           Source | 
| OH  |   13156.51 |  0   |   0   | 4.34E+02  |             Greg | 
| OH  |   13157.08 |  0   |   0   | 4.34E+02  |             Greg | 
| OH  |   13210.85 |  0   |   0   | 1.10E+02  |             Greg | 
| OH  |   13236.11 |  0   |   0   | 2.48E+02  |             Greg | 
| OH  |   13236.93 |  0   |   0   | 2.48E+02  |             Greg | 
| OH  |   13302.92 |  0   |   0   | 5.42E+01  |             Greg | 
| OH  |   13324.14 |  0   |   0   | 1.11E+02  |             Greg | 
| OH  |   13325.23 |  0   |   0   | 1.11E+02  |             Greg | 
| OH  |   13420.84 |  0   |   0   | 4.03E+01  |             Greg | 
| OH  |   13422.24 |  0   |   0   | 4.03E+01  |             Greg | 
| OH  |   13528.20 |  0   |   0   | 1.19E+01  |             Greg | 
| OH  |   13664.10 |  0   |   0   | 3.35E+01  |             Greg | 
| OH  |   13665.45 |  0   |   0   | 8.71E+01  |             Greg | 
| OH  |   13747.76 |  0   |   0   | 1.04E+02  |             Greg | 
| OH  |   14292.31 |  0   |   0   | 1.31E+02  |             Greg | 
| OH  |   14293.54 |  0   |   0   | 1.31E+02  |             Greg | 
| OH  |   14342.00 |  0   |   0   | 3.16E+02  |             Greg | 
| OH  |   14356.72 |  0   |   0   | 9.73E+02  |             Greg | 
| OH  |   14402.59 |  0   |   0   | 5.10E+01  |             Greg | 
| OH  |   14469.11 |  0   |   0   | 6.42E+02  |             Greg | 
| OH  |   14518.96 |  0   |   0   | 2.14E+03  |             Greg | 
| OH  |   14523.58 |  0   |   0   | 1.63E+01  |             Greg | 
| OH  |   14525.55 |  0   |   0   | 1.63E+01  |             Greg | 
| OH  |   14564.98 |  0   |   0   | 7.78E+02  |             Greg | 
| OH  |   14604.54 |  0   |   0   | 2.17E+03  |             Greg | 
| OH  |   14605.13 |  0   |   0   | 2.17E+03  |             Greg | 
| OH  |   14636.53 |  0   |   0   | 2.49E+00  |             Greg | 
| OH  |   14637.65 |  0   |   0   | 2.49E+00  |             Greg | 
| OH  |   14665.07 |  0   |   0   | 5.65E+02  |             Greg | 
| OH  |   14698.00 |  0   |   0   | 1.35E+03  |             Greg | 
| OH  |   14698.88 |  0   |   0   | 1.35E+03  |             Greg | 
| OH  |   14701.92 |  0   |   0   | 5.81E+01  |             Greg | 
| OH  |   14702.56 |  0   |   0   | 5.81E+01  |             Greg | 
| OH  |   14739.72 |  0   |   0   | 2.26E+02  |             Greg | 
| OH  |   14740.31 |  0   |   0   | 2.26E+02  |             Greg | 
| OH  |   14755.43 |  0   |   0   | 1.16E+02  |             Greg | 
| OH  |   14755.75 |  0   |   0   | 1.16E+02  |             Greg | 
| OH  |   14772.18 |  0   |   0   | 2.82E+02  |             Greg | 
| OH  |   14772.59 |  0   |   0   | 2.82E+02  |             Greg | 
| OH  |   14783.49 |  0   |   0   | 6.57E+02  |             Greg | 
| OH  |   14783.99 |  0   |   0   | 6.57E+02  |             Greg | 
| OH  |   14799.24 |  0   |   0   | 5.97E+02  |             Greg | 
| OH  |   14800.42 |  0   |   0   | 5.97E+02  |             Greg | 
| OH  |   14805.89 |  0   |   0   | 3.07E+02  |             Greg | 
| OH  |   14832.90 |  0   |   0   | 1.37E+03  |             Greg | 
| OH  |   14833.29 |  0   |   0   | 1.37E+03  |             Greg | 
| OH  |   14864.40 |  0   |   0   | 5.68E+02  |             Greg | 
| OH  |   14885.82 |  0   |   0   | 1.02E+02  |             Greg | 
| OH  |   14886.51 |  0   |   0   | 1.02E+02  |             Greg | 
| OH  |   14887.70 |  0   |   0   | 1.76E+03  |             Greg | 
| OH  |   14908.28 |  0   |   0   | 1.96E+02  |             Greg | 
| OH  |   14909.78 |  0   |   0   | 1.96E+02  |             Greg | 
| OH  |   14931.88 |  0   |   0   | 6.40E+02  |             Greg | 
| OH  |   15052.87 |  0   |   0   | 5.19E+02  |             Greg | 
| OH  |   15055.55 |  0   |   0   | 4.75E+03  |             Greg | 
| OH  |   15064.00 |  0   |   0   | 1.53E+02  |             Greg | 
| OH  |   15068.94 |  0   |   0   | 1.65E+03  |             Greg | 
| OH  |   15088.28 |  0   |   0   | 5.18E+02  |             Greg | 
| OH  |   15187.14 |  0   |   0   | 1.05E+03  |             Greg | 
| OH  |   15240.79 |  0   |   0   | 3.52E+03  |             Greg | 
| OH  |   15241.12 |  0   |   0   | 3.52E+03  |             Greg | 
| OH  |   15287.79 |  0   |   0   | 1.30E+03  |             Greg | 
| OH  |   15332.10 |  0   |   0   | 3.65E+03  |             Greg | 
| OH  |   15332.71 |  0   |   0   | 3.65E+03  |             Greg | 
