# This spectrum, originally implemented in March 2004, was based on STIS
# observations and a 2003 Kurucz model. It was replaced 
# in September 2006 by a more recent spectrum described in Bohlin
# 2007, THE FUTURE OF PHOTOMETRIC, SPECTROPHOTOMETRIC AND POLARIMETRIC
# STANDARDIZATION, ASP Conference Series (in press).
#....................................................................
#
#      WAVELENGTH            FLUX
#       angstroms            flam
     43767.41  2.703263E-12
     43811.29  2.730952E-12
      43855.2  2.775255E-12
     43899.17  2.797406E-12
     43943.18  2.804526E-12
     43987.23  2.802944E-12
     44031.33  2.798197E-12
     44075.47  2.790286E-12
     44119.66  2.781584E-12
     44163.89  2.772090E-12
     44208.16  2.762597E-12
     44252.48  2.752312E-12
     44296.84  2.742028E-12
     44341.25  2.731743E-12
      44385.7  2.721458E-12
      44430.2  2.711174E-12
     44474.74  2.700889E-12
     44519.33  2.690605E-12
     44563.96  2.680320E-12
     44608.63  2.670035E-12
     44653.36  2.658960E-12
     44698.12  2.648675E-12
     44742.93  2.638391E-12
     44787.78  2.628106E-12
     44832.68  2.617822E-12
     44877.63  2.608328E-12
     44922.62  2.598044E-12
     44967.65  2.587759E-12
     45012.73  2.577474E-12
     45057.86  2.567190E-12
     45103.03  2.557696E-12
     45148.24  2.547412E-12
     45193.51  2.537918E-12
     45238.81  2.527634E-12
     45284.16  2.518140E-12
     45329.56  2.507855E-12
       45375.  2.498362E-12
     45420.49  2.488869E-12
     45466.02  2.479375E-12
     45511.61  2.469091E-12
     45557.23  2.459597E-12
     45602.91  2.450104E-12
     45648.62  2.440610E-12
     45694.38  2.431117E-12
     45740.19  2.421623E-12
     45786.05  2.411339E-12
     45831.95  2.401845E-12
     45877.89  2.392352E-12
     45923.89  2.382858E-12
     45969.93  2.373365E-12
     46016.01  2.363871E-12
     46062.14  2.353587E-12
     46108.32  2.344093E-12
     46154.54  2.333809E-12
     46200.81  2.322733E-12
     46247.13  2.311657E-12
     46293.49  2.298208E-12
      46339.9  2.283177E-12
     46386.36  2.261817E-12
     46432.86  2.229381E-12
     46479.41  2.170047E-12
       46526.  2.108339E-12
     46572.65  2.117042E-12
     46619.34  2.150269E-12
     46666.07  2.132864E-12
     46712.85  2.093308E-12
     46759.68  2.102010E-12
     46806.56  2.141566E-12
     46853.48  2.165300E-12
     46900.45  2.173211E-12
     46947.47  2.174002E-12
     46994.54  2.170838E-12
     47041.65  2.165300E-12
     47088.81  2.158971E-12
     47136.02  2.151851E-12
     47183.27  2.143940E-12
     47230.57  2.136820E-12
     47277.92  2.128908E-12
     47325.32  2.120997E-12
     47372.76  2.113086E-12
     47420.25  2.104384E-12
     47467.79  2.096472E-12
     47515.38  2.088561E-12
     47563.01  2.080650E-12
      47610.7  2.072739E-12
     47658.42  2.064827E-12
      47706.2  2.056916E-12
     47754.02  2.049005E-12
      47801.9  2.041094E-12
     47849.82  2.033183E-12
     47897.79  2.025271E-12
      47945.8  2.017360E-12
     47993.87  2.009449E-12
     48041.99  2.001538E-12
     48090.15  1.993626E-12
     48138.36  1.986506E-12
     48186.62  1.978595E-12
     48234.93  1.970684E-12
     48283.28  1.963564E-12
     48331.68  1.955653E-12
     48380.14  1.947741E-12
     48428.64  1.940621E-12
     48477.19  1.932710E-12
     48525.79  1.925590E-12
     48574.43  1.917679E-12
     48623.13  1.910559E-12
     48671.87  1.903439E-12
     48720.67  1.895527E-12
     48769.51  1.888407E-12
      48818.4  1.880496E-12
     48867.34  1.873376E-12
     48916.33  1.866256E-12
     48965.37  1.859136E-12
     49014.46  1.852016E-12
     49063.59  1.844896E-12
     49112.78  1.837776E-12
     49162.02  1.829864E-12
      49211.3  1.822744E-12
     49260.63  1.815624E-12
     49310.02  1.809295E-12
     49359.45  1.802175E-12
     49408.94  1.795055E-12
     49458.47  1.787935E-12
     49508.05  1.780815E-12
     49557.68  1.773695E-12
     49607.36  1.767366E-12
     49657.09  1.760246E-12
     49706.88  1.753126E-12
     49756.71  1.746005E-12
     49806.59  1.739676E-12
     49856.52  1.733348E-12
      49906.5  1.726227E-12
     49956.53  1.719898E-12
     50006.62  1.712778E-12
     50056.75  1.706449E-12
     50106.93  1.699329E-12
     50157.16  1.692209E-12
     50207.44  1.685089E-12
     50257.78  1.678760E-12
     50308.16  1.672431E-12
     50358.59  1.666102E-12
     50409.08  1.659773E-12
     50459.61  1.653444E-12
      50510.2  1.647115E-12
     50560.84  1.639995E-12
     50611.52  1.633666E-12
     50662.26  1.627337E-12
     50713.05  1.620217E-12
     50763.89  1.613888E-12
     50814.78  1.606768E-12
     50865.72  1.599648E-12
     50916.71  1.591737E-12
     50967.76  1.584617E-12
     51018.86  1.576705E-12
       51070.  1.566421E-12
      51121.2  1.552972E-12
     51172.45  1.530820E-12
     51223.75  1.493638E-12
      51275.1  1.458828E-12
      51326.5  1.466739E-12
     51377.96  1.495220E-12
     51429.47  1.511833E-12
     51481.02  1.515789E-12
     51532.63  1.514998E-12
      51584.3  1.511042E-12
     51636.01  1.506296E-12
     51687.77  1.500758E-12
     51739.59  1.496011E-12
     51791.46  1.491264E-12
     51843.38  1.486518E-12
     51895.35  1.481771E-12
     51947.38  1.476233E-12
     51999.46  1.470695E-12
     52051.59  1.465157E-12
     52103.77  1.459619E-12
       52156.  1.454082E-12
     52208.29  1.448544E-12
     52260.63  1.443006E-12
     52313.02  1.436677E-12
     52365.46  1.431139E-12
     52417.96  1.424810E-12
     52470.51  1.418481E-12
     52523.11  1.412152E-12
     52575.76  1.405823E-12
     52628.47  1.399494E-12
     52681.23  1.393956E-12
     52734.04  1.390001E-12
     52786.91  1.386045E-12
     52839.83  1.381298E-12
      52892.8  1.376552E-12
     52945.82  1.371014E-12
     52998.91  1.366267E-12
     53052.04  1.360729E-12
     53105.22  1.355982E-12
     53158.46  1.350445E-12
     53211.75  1.344907E-12
     53265.09  1.340160E-12
     53318.49  1.334622E-12
     53371.95  1.329084E-12
     53425.45  1.324338E-12
     53479.01  1.318800E-12
     53532.62  1.313262E-12
     53586.29  1.306933E-12
     53640.01  1.300604E-12
     53693.79  1.294275E-12
     53747.61  1.287155E-12
     53801.49  1.280826E-12
     53855.43  1.277661E-12
     53909.42  1.274497E-12
     53963.46  1.270541E-12
     54017.56  1.266586E-12
     54071.71  1.262630E-12
     54125.92  1.257883E-12
     54180.19  1.253928E-12
      54234.5  1.249181E-12
     54288.87  1.244434E-12
      54343.3  1.239688E-12
     54397.77  1.234941E-12
      54452.3  1.230194E-12
     54506.89  1.224656E-12
     54561.54  1.219910E-12
     54616.23  1.215163E-12
     54670.99  1.210416E-12
      54725.8  1.205669E-12
     54780.66  1.200923E-12
     54835.58  1.196176E-12
     54890.55  1.191429E-12
     54945.58  1.185891E-12
     55000.66  1.180353E-12
      55055.8  1.174816E-12
     55110.99  1.168487E-12
     55166.24  1.160575E-12
     55221.55  1.153455E-12
     55276.91  1.148709E-12
     55332.32  1.147126E-12
     55387.79  1.145544E-12
     55443.32  1.143171E-12
      55498.9  1.140006E-12
     55554.54  1.136051E-12
     55610.23  1.132095E-12
     55665.98  1.128139E-12
     55721.79  1.123393E-12
     55777.65  1.119437E-12
     55833.56  1.115482E-12
     55889.54  1.110735E-12
     55945.57  1.106779E-12
     56001.65  1.102032E-12
     56057.79  1.098077E-12
     56113.99  1.094121E-12
     56170.24  1.089374E-12
     56226.56  1.085419E-12
     56282.93  1.080672E-12
     56339.34  1.076717E-12
     56395.82  1.072761E-12
     56452.36  1.068014E-12
     56508.96  1.064059E-12
     56565.61  1.060103E-12
     56622.31  1.055356E-12
     56679.08  1.051401E-12
      56735.9  1.046654E-12
     56792.78  1.041907E-12
     56849.71  1.037160E-12
      56906.7  1.031623E-12
     56963.75  1.025294E-12
     57020.86  1.016591E-12
     57078.02  1.007098E-12
     57135.24  1.002351E-12
     57192.52  1.003142E-12
     57249.86  1.003933E-12
     57307.25  1.003142E-12
      57364.7  1.000769E-12
     57422.21  9.976043E-13
     57479.77  9.944399E-13
      57537.4  9.912754E-13
     57595.08  9.873198E-13
     57652.82  9.841552E-13
     57710.62  9.801996E-13
     57768.47  9.762440E-13
     57826.39  9.722884E-13
     57884.36  9.683328E-13
     57942.38  9.651684E-13
     58000.47  9.612128E-13
     58058.62  9.572572E-13
     58116.82  9.533016E-13
     58175.08  9.501371E-13
      58233.4  9.461815E-13
     58291.78  9.422259E-13
     58350.22  9.382703E-13
     58408.71  9.351057E-13
     58467.27  9.311501E-13
     58525.88  9.271945E-13
     58584.55  9.232389E-13
     58643.29  9.192833E-13
     58702.08  9.153277E-13
     58760.93  9.105810E-13
     58819.84  9.050431E-13
      58878.8  8.979231E-13
     58937.83  8.876385E-13
     58996.91  8.686516E-13
     59056.06  8.465001E-13
     59115.27  8.449179E-13
     59174.53  8.607404E-13
     59233.85  8.710249E-13
     59293.23  8.726072E-13
     59352.67  8.702338E-13
     59412.17  8.654870E-13
     59471.73  8.567847E-13
     59531.35  8.465001E-13
     59591.04  8.417534E-13
     59650.77  8.457090E-13
     59710.58  8.488735E-13
     59770.43  8.496646E-13
     59830.35  8.480824E-13
     59890.33  8.457090E-13
     59950.38  8.433357E-13
     60010.47  8.409623E-13
     60070.63  8.377978E-13
     60130.86  8.346333E-13
     60191.14  8.314688E-13
     60251.48  8.283043E-13
     60311.88  8.251399E-13
     60372.34  8.219754E-13
     60432.87  8.188109E-13
     60493.45  8.156464E-13
      60554.1  8.124819E-13
      60614.8  8.093174E-13
     60675.57  8.061529E-13
      60736.4  8.029884E-13
     60797.29  7.998240E-13
     60858.23  7.966595E-13
     60919.24  7.934950E-13
     60980.31  7.906470E-13
     61041.45  7.875616E-13
     61102.64  7.844762E-13
      61163.9  7.814699E-13
     61225.21  7.783846E-13
     61286.59  7.753783E-13
     61348.03  7.722929E-13
     61409.53  7.692867E-13
      61471.1  7.662804E-13
     61532.72  7.632742E-13
     61594.41  7.602679E-13
     61656.16  7.572616E-13
     61717.97  7.543345E-13
     61779.84  7.513282E-13
     61841.77  7.484011E-13
     61903.77  7.454739E-13
     61965.83  7.424677E-13
     62027.95  7.395405E-13
     62090.13  7.366134E-13
     62152.38  7.336862E-13
     62214.69  7.306799E-13
     62277.05  7.277528E-13
     62339.49  7.247465E-13
     62401.98  7.217403E-13
     62464.54  7.185758E-13
     62527.16  7.153322E-13
     62589.85  7.116930E-13
     62652.59  7.075792E-13
      62715.4  7.022787E-13
     62778.28  6.947630E-13
     62841.21  6.839247E-13
     62904.21  6.740356E-13
     62967.27  6.744312E-13
     63030.39  6.806020E-13
     63093.59  6.841620E-13
     63156.84  6.847949E-13
     63220.15  6.839247E-13
     63283.52  6.821051E-13
     63346.97  6.799690E-13
     63410.47  6.776748E-13
     63474.04  6.752223E-13
     63537.68  6.727698E-13
     63601.37  6.702382E-13
     63665.13  6.677067E-13
     63728.96  6.650960E-13
     63792.85  6.625644E-13
      63856.8  6.599536E-13
     63920.82  6.574221E-13
      63984.9  6.548905E-13
     64049.04  6.522798E-13
     64113.25  6.497482E-13
     64177.52  6.472166E-13
     64241.86  6.446850E-13
     64306.27  6.421534E-13
     64370.73  6.397010E-13
     64435.27  6.371694E-13
     64499.86  6.346377E-13
     64564.52  6.321853E-13
     64629.25  6.297328E-13
     64694.04  6.272012E-13
     64758.89  6.247487E-13
     64823.81  6.222963E-13
      64888.8  6.198438E-13
     64953.85  6.174704E-13
     65018.97  6.150180E-13
     65084.15  6.126446E-13
     65149.39  6.101921E-13
     65214.71  6.078188E-13
     65280.09  6.054454E-13
     65345.53  6.030720E-13
     65411.04  6.006986E-13
     65476.61  5.983253E-13
     65542.26  5.959519E-13
     65607.96  5.936577E-13
     65673.73  5.912843E-13
     65739.57  5.889901E-13
     65805.48  5.866958E-13
     65871.45  5.844016E-13
     65937.48  5.821073E-13
     66003.59  5.798131E-13
     66069.75  5.775188E-13
     66135.98  5.752245E-13
     66202.28  5.729303E-13
     66268.66  5.706360E-13
     66335.09  5.684209E-13
     66401.59  5.662058E-13
     66468.16  5.639906E-13
      66534.8  5.617755E-13
     66601.49  5.595603E-13
     66668.27  5.573452E-13
     66735.09  5.551301E-13
       66802.  5.529940E-13
     66868.97  5.507789E-13
     66936.01  5.484846E-13
     67003.11  5.462695E-13
     67070.28  5.440543E-13
     67137.52  5.416810E-13
     67204.83  5.393867E-13
      67272.2  5.369343E-13
     67339.63  5.343236E-13
     67407.14  5.313964E-13
     67474.72  5.277573E-13
     67542.36  5.227732E-13
     67610.07  5.149411E-13
     67677.85  5.050521E-13
      67745.7  5.018084E-13
     67813.61  5.071089E-13
     67881.59  5.116184E-13
     67949.65  5.130424E-13
     68017.77  5.128050E-13
     68085.95  5.116184E-13
     68154.21  5.101152E-13
     68222.54  5.083748E-13
     68290.93  5.065552E-13
     68359.39  5.047356E-13
     68427.92  5.029160E-13
     68496.52  5.010173E-13
     68565.19  4.991187E-13
     68633.92  4.972199E-13
     68702.73  4.953212E-13
     68771.61  4.934226E-13
     68840.55  4.915239E-13
     68909.56  4.895461E-13
     68978.65  4.876474E-13
      69047.8  4.857487E-13
     69117.02  4.837709E-13
     69186.31  4.818722E-13
     69255.67  4.798944E-13
     69325.09  4.779957E-13
     69394.59  4.760179E-13
     69464.16  4.740401E-13
      69533.8  4.722205E-13
     69603.51  4.704800E-13
     69673.29  4.687396E-13
     69743.13  4.669200E-13
     69813.05  4.651795E-13
     69883.04  4.633599E-13
     69953.09  4.615404E-13
     70023.22  4.597999E-13
     70093.42  4.579803E-13
     70163.69  4.561607E-13
     70234.03  4.543412E-13
     70304.44  4.526007E-13
     70374.92  4.507811E-13
     70445.48  4.490406E-13
     70516.09  4.472211E-13
     70586.79  4.454015E-13
     70657.55  4.435819E-13
     70728.38  4.416832E-13
     70799.29  4.398636E-13
     70870.27  4.379649E-13
     70941.31  4.362245E-13
     71012.43  4.346422E-13
     71083.63  4.330600E-13
     71154.88  4.314777E-13
     71226.22  4.298955E-13
     71297.63  4.282341E-13
     71369.09  4.265728E-13
     71440.64  4.249114E-13
     71512.26  4.232501E-13
     71583.95  4.216678E-13
     71655.72  4.200065E-13
     71727.55  4.183451E-13
     71799.46  4.166838E-13
     71871.44  4.150224E-13
     71943.49  4.134402E-13
     72015.61  4.117788E-13
      72087.8  4.101174E-13
     72160.08  4.084561E-13
     72232.41  4.067947E-13
     72304.83  4.052125E-13
     72377.31  4.035511E-13
     72449.87  4.018107E-13
     72522.51  4.000702E-13
     72595.21  3.982506E-13
     72667.98  3.964310E-13
     72740.84  3.948488E-13
     72813.76  3.935039E-13
     72886.75  3.921590E-13
     72959.83  3.908141E-13
     73032.96  3.893901E-13
     73106.18  3.879661E-13
     73179.47  3.864629E-13
     73252.83  3.849598E-13
     73326.27  3.834566E-13
     73399.78  3.819535E-13
     73473.36  3.804504E-13
     73547.02  3.789473E-13
     73620.75  3.774441E-13
     73694.55  3.759410E-13
     73768.43  3.744379E-13
     73842.39  3.728556E-13
     73916.41  3.713525E-13
     73990.52  3.697702E-13
      74064.7  3.681880E-13
     74138.94  3.665267E-13
     74213.27  3.647071E-13
     74287.66  3.626501E-13
     74362.14  3.601186E-13
     74436.69  3.560047E-13
     74511.31  3.480935E-13
     74586.01  3.399450E-13
     74660.77  3.421601E-13
     74735.62  3.475397E-13
     74810.55  3.478562E-13
     74885.55  3.438215E-13
     74960.62  3.354356E-13
     75035.77  3.281573E-13
     75110.99  3.305306E-13
     75186.29  3.369387E-13
     75261.66  3.403405E-13
     75337.12  3.413690E-13
     75412.64  3.412899E-13
     75488.24  3.407361E-13
     75563.91  3.398659E-13
     75639.67  3.387583E-13
      75715.5  3.376507E-13
     75791.41  3.364640E-13
     75867.38  3.351982E-13
     75943.45  3.340115E-13
     76019.58  3.327458E-13
     76095.79  3.314800E-13
     76172.07  3.302142E-13
     76248.43  3.288693E-13
     76324.87  3.276035E-13
     76401.39  3.263377E-13
     76477.98  3.250719E-13
     76554.65  3.238061E-13
      76631.4  3.225403E-13
     76708.22  3.212745E-13
     76785.12  3.200087E-13
     76862.09  3.187429E-13
     76939.15  3.174771E-13
     77016.28  3.162113E-13
     77093.49  3.150246E-13
     77170.77  3.136797E-13
     77248.14  3.124139E-13
     77325.58  3.111481E-13
      77403.1  3.098032E-13
      77480.7  3.084583E-13
     77558.38  3.069552E-13
     77636.13  3.052938E-13
     77713.95  3.033951E-13
     77791.87  3.017338E-13
     77869.85  3.008636E-13
     77947.91  3.003098E-13
     78026.06  2.996769E-13
     78104.28  2.988066E-13
     78182.58  2.978573E-13
     78260.95  2.967497E-13
     78339.41  2.956421E-13
     78417.95  2.945346E-13
     78496.56  2.934270E-13
     78575.25  2.923194E-13
     78654.03  2.911328E-13
     78732.88  2.900252E-13
      78811.8  2.889176E-13
     78890.81  2.878101E-13
     78969.91  2.866234E-13
     79049.07  2.855158E-13
     79128.32  2.844082E-13
     79207.65  2.833006E-13
     79287.05  2.821931E-13
     79366.54  2.810855E-13
      79446.1  2.799779E-13
     79525.75  2.788704E-13
     79605.48  2.777628E-13
     79685.28  2.766552E-13
     79765.16  2.755477E-13
     79845.12  2.745192E-13
     79925.17  2.734116E-13
      80005.3  2.723832E-13
      80085.5  2.713547E-13
     80165.79  2.702471E-13
     80246.16  2.692187E-13
      80326.6  2.681111E-13
     80407.13  2.670827E-13
     80487.73  2.660542E-13
     80568.42  2.649466E-13
      80649.2  2.639182E-13
     80730.05  2.628106E-13
     80810.98  2.617822E-13
     80891.99  2.607537E-13
     80973.09  2.596461E-13
     81054.27  2.585386E-13
     81135.52  2.573519E-13
     81216.86  2.561652E-13
     81298.27  2.547412E-13
     81379.77  2.530798E-13
     81461.36  2.510229E-13
     81543.03  2.493615E-13
     81624.77  2.489660E-13
      81706.6  2.489660E-13
     81788.51  2.487286E-13
     81870.51  2.481749E-13
     81952.58  2.473837E-13
     82034.73  2.465926E-13
     82116.98  2.456433E-13
      82199.3  2.447730E-13
     82281.71  2.438237E-13
     82364.19  2.428744E-13
     82446.77  2.419250E-13
     82529.41  2.409756E-13
     82612.15  2.401054E-13
     82694.97  2.391561E-13
     82777.88  2.382067E-13
     82860.86  2.372574E-13
     82943.92  2.363080E-13
     83027.08  2.353587E-13
     83110.31  2.344885E-13
     83193.63  2.335391E-13
     83277.03  2.325897E-13
     83360.52  2.317195E-13
     83444.08  2.307702E-13
     83527.74  2.298999E-13
     83611.48  2.289506E-13
      83695.3  2.280804E-13
      83779.2  2.271310E-13
      83863.2  2.262608E-13
     83947.27  2.253905E-13
     84031.41  2.245203E-13
     84115.66  2.235710E-13
     84199.99  2.227007E-13
     84284.39  2.218305E-13
      84368.9  2.209603E-13
     84453.48  2.200900E-13
     84538.13  2.192198E-13
     84622.89  2.183496E-13
     84707.73  2.174793E-13
     84792.65  2.166091E-13
     84877.65  2.158180E-13
     84962.73  2.149477E-13
     85047.91  2.140775E-13
     85133.17  2.132073E-13
     85218.52  2.124162E-13
     85303.95  2.115459E-13
     85389.46  2.106757E-13
     85475.07  2.098846E-13
     85560.77  2.090143E-13
     85646.53  2.082232E-13
     85732.39  2.073530E-13
     85818.34  2.064827E-13
     85904.38  2.056916E-13
      85990.5  2.048214E-13
      86076.7  2.039512E-13
     86162.98  2.030018E-13
     86249.37  2.020525E-13
     86335.84  2.009449E-13
     86422.38  1.995209E-13
     86509.02  1.976222E-13
     86595.75  1.954070E-13
     86682.56  1.945368E-13
     86769.46  1.950906E-13
     86856.45  1.954070E-13
     86943.52  1.952488E-13
     87030.69  1.947741E-13
     87117.93  1.939830E-13
     87205.27  1.931128E-13
      87292.7  1.919261E-13
      87380.2  1.901856E-13
      87467.8  1.871003E-13
     87555.48  1.829073E-13
     87643.27  1.821162E-13
     87731.13  1.848060E-13
     87819.07  1.864674E-13
     87907.11  1.867838E-13
     87995.24  1.865465E-13
     88083.45  1.860718E-13
     88171.76  1.854389E-13
     88260.16  1.848060E-13
     88348.63  1.840940E-13
      88437.2  1.833820E-13
     88525.86  1.826700E-13
     88614.61  1.819580E-13
     88703.45  1.812460E-13
     88792.37  1.805340E-13
     88881.39  1.799011E-13
     88970.48  1.791890E-13
     89059.68  1.784770E-13
     89148.97  1.777650E-13
     89238.34  1.770530E-13
      89327.8  1.764201E-13
     89417.34  1.757081E-13
     89506.99  1.749961E-13
     89596.72  1.742841E-13
     89686.55  1.736512E-13
     89776.45  1.729392E-13
     89866.45  1.722272E-13
     89956.55  1.715943E-13
     90046.73  1.708823E-13
       90137.  1.701703E-13
     90227.36  1.695374E-13
     90317.81  1.688253E-13
     90408.36  1.681925E-13
     90498.99  1.674805E-13
     90589.72  1.668475E-13
     90680.54  1.662147E-13
     90771.44  1.655818E-13
     90862.44  1.649489E-13
     90953.52  1.642369E-13
      91044.7  1.636040E-13
     91135.98  1.629710E-13
     91227.34  1.622590E-13
      91318.8  1.616262E-13
     91410.35  1.609932E-13
     91501.99  1.603604E-13
     91593.72  1.597275E-13
     91685.54  1.590946E-13
     91777.45  1.584617E-13
     91869.46  1.578288E-13
     91961.56  1.571959E-13
     92053.75  1.565630E-13
     92146.03  1.559301E-13
     92238.42  1.552972E-13
     92330.88  1.546643E-13
     92423.45  1.540314E-13
      92516.1  1.533985E-13
     92608.84  1.528447E-13
     92701.69  1.522118E-13
     92794.62  1.516580E-13
     92887.65  1.510251E-13
     92980.77  1.504713E-13
     93073.98  1.498384E-13
     93167.28  1.492055E-13
     93260.69  1.485726E-13
     93354.18  1.479397E-13
     93447.77  1.472277E-13
     93541.45  1.464366E-13
     93635.23  1.454082E-13
     93729.09  1.439841E-13
     93823.05  1.419272E-13
     93917.12  1.403450E-13
     94011.27  1.407405E-13
     94105.52  1.416899E-13
     94199.85  1.420063E-13
      94294.3  1.418481E-13
     94388.82  1.415317E-13
     94483.45  1.411361E-13
     94578.16  1.405823E-13
     94672.98  1.401076E-13
     94767.89  1.395539E-13
      94862.9  1.390001E-13
       94958.  1.384463E-13
      95053.2  1.378925E-13
     95148.48  1.373387E-13
     95243.87  1.367849E-13
     95339.36  1.362311E-13
     95434.93  1.357565E-13
     95530.61  1.352818E-13
     95626.38  1.347280E-13
     95722.23  1.342533E-13
      95818.2  1.336996E-13
     95914.26  1.332249E-13
     96010.41  1.326711E-13
     96106.66  1.321964E-13
     96203.01  1.316426E-13
     96299.45  1.310889E-13
       96396.  1.306142E-13
     96492.63  1.300604E-13
     96589.37  1.295857E-13
     96686.19  1.290319E-13
     96783.13  1.285573E-13
     96880.15  1.280826E-13
     96977.27  1.275288E-13
     97074.49  1.270541E-13
      97171.8  1.265795E-13
     97269.22  1.260257E-13
     97366.73  1.255510E-13
     97464.34  1.250763E-13
     97562.05  1.245225E-13
     97659.86  1.240479E-13
     97757.77  1.235732E-13
     97855.77  1.230194E-13
     97953.87  1.225447E-13
     98052.07  1.220701E-13
     98150.36  1.215163E-13
     98248.76  1.210416E-13
     98347.26  1.204878E-13
     98445.85  1.199340E-13
     98544.54  1.194594E-13
     98643.33  1.190638E-13
     98742.22  1.186682E-13
     98841.21  1.181936E-13
      98940.3  1.177980E-13
     99039.48  1.173233E-13
     99138.77  1.168487E-13
     99238.16  1.164531E-13
     99337.65  1.159784E-13
     99437.23  1.155038E-13
     99536.91  1.150291E-13
      99636.7  1.146335E-13
     99736.59  1.141588E-13
     99836.57  1.136842E-13
     99936.66  1.132886E-13
     100036.8  1.128140E-13
     100137.1  1.124184E-13
     100237.5  1.119437E-13
      100338.  1.114690E-13
     100438.6  1.110735E-13
     100539.3  1.105988E-13
     100640.1  1.102032E-13
      100741.  1.097286E-13
      100842.  1.093330E-13
     100943.1  1.088583E-13
     101044.3  1.084628E-13
     101145.6  1.079881E-13
      101247.  1.075925E-13
     101348.4  1.071970E-13
      101450.  1.067223E-13
     101551.8  1.063267E-13
     101653.6  1.059312E-13
     101755.5  1.054565E-13
     101857.5  1.050610E-13
     101959.6  1.045863E-13
     102061.8  1.041907E-13
     102164.1  1.037160E-13
     102266.5  1.033205E-13
     102369.1  1.028458E-13
     102471.7  1.022920E-13
     102574.4  1.018174E-13
     102677.3  1.014218E-13
     102780.2  1.011053E-13
     102883.2  1.007889E-13
     102986.4  1.004725E-13
     103089.6  1.000769E-13
      103193.  9.976044E-14
     103296.4  9.936488E-14
      103400.  9.896932E-14
     103503.6  9.857376E-14
     103607.4  9.817819E-14
     103711.2  9.778264E-14
     103815.2  9.738707E-14
     103919.3  9.699151E-14
     104023.5  9.659595E-14
     104127.8  9.620039E-14
     104232.1  9.580483E-14
     104336.6  9.540927E-14
     104441.2  9.501371E-14
     104545.9  9.453903E-14
     104650.7  9.390614E-14
     104755.7  9.319413E-14
     104860.7  9.200744E-14
     104965.8  9.042520E-14
      105071.  8.979230E-14
     105176.4  9.058342E-14
     105281.8  9.121632E-14
     105387.3  9.129543E-14
      105493.  9.113721E-14
     105598.8  9.089988E-14
     105704.6  9.058342E-14
     105810.6  9.026698E-14
     105916.7  8.995053E-14
     106022.8  8.963408E-14
     106129.1  8.923852E-14
     106235.5  8.892207E-14
      106342.  8.860562E-14
     106448.6  8.821006E-14
     106555.4  8.789361E-14
     106662.2  8.749805E-14
     106769.1  8.718160E-14
     106876.1  8.686515E-14
     106983.3  8.646960E-14
     107090.5  8.615314E-14
     107197.9  8.583670E-14
     107305.4  8.544113E-14
     107412.9  8.512469E-14
     107520.6  8.472913E-14
     107628.4  8.433357E-14
     107736.3  8.393800E-14
     107844.3  8.346333E-14
     107952.4  8.298866E-14
     108060.6  8.259310E-14
      108169.  8.243487E-14
     108277.4  8.227665E-14
      108386.  8.203932E-14
     108494.6  8.172286E-14
     108603.4  8.148552E-14
     108712.3  8.116908E-14
     108821.2  8.085263E-14
     108930.3  8.053618E-14
     109039.5  8.021973E-14
     109148.8  7.990328E-14
     109258.3  7.958684E-14
     109367.8  7.927038E-14
     109477.4  7.898559E-14
     109587.2  7.866913E-14
      109697.  7.836060E-14
      109807.  7.805206E-14
     109917.1  7.774352E-14
     110027.3  7.743499E-14
     110137.6  7.712645E-14
      110248.  7.681791E-14
     110358.5  7.650146E-14
     110469.2  7.618501E-14
     110579.9  7.588439E-14
     110690.8  7.558377E-14
     110801.7  7.529104E-14
     110912.8  7.499042E-14
      111024.  7.469771E-14
     111135.3  7.440499E-14
     111246.7  7.410436E-14
     111358.3  7.381165E-14
     111469.9  7.351893E-14
     111581.6  7.322622E-14
     111693.5  7.293351E-14
     111805.5  7.264079E-14
     111917.6  7.234807E-14
     112029.8  7.204745E-14
     112142.1  7.175473E-14
     112254.5  7.145411E-14
      112367.  7.114557E-14
     112479.7  7.082121E-14
     112592.4  7.047311E-14
     112705.3  7.004591E-14
     112818.3  6.941302E-14
     112931.4  6.821841E-14
     113044.6  6.669155E-14
     113157.9  6.668364E-14
     113271.4  6.772001E-14
     113384.9  6.817886E-14
     113498.6  6.818678E-14
     113612.4  6.802855E-14
     113726.3  6.781495E-14
     113840.3  6.757761E-14
     113954.4  6.733236E-14
     114068.7  6.707129E-14
      114183.  6.681022E-14
     114297.5  6.654915E-14
     114412.1  6.628017E-14
     114526.8  6.601119E-14
     114641.6  6.574220E-14
     114756.5  6.545741E-14
     114871.5  6.516469E-14
     114986.7  6.484824E-14
      115102.  6.449223E-14
     115217.4  6.404129E-14
     115332.9  6.356662E-14
     115448.5  6.330556E-14
     115564.2  6.327391E-14
     115680.1  6.322644E-14
     115796.1  6.308404E-14
     115912.1  6.289417E-14
     116028.3  6.267266E-14
     116144.7  6.245114E-14
     116261.1  6.221380E-14
     116377.6  6.197647E-14
     116494.3  6.173122E-14
     116611.1  6.149388E-14
      116728.  6.124863E-14
      116845.  6.101130E-14
     116962.2  6.076605E-14
     117079.4  6.052872E-14
     117196.8  6.029138E-14
     117314.3  6.004613E-14
     117431.9  5.980879E-14
     117549.6  5.957146E-14
     117667.5  5.932621E-14
     117785.4  5.908888E-14
