# SIMPLE  =                    T / Written by IDL:  Tue Aug 19 16:14:18 2008
# BITPIX  =                  -32 / Number of bits per data pixel
# NAXIS   =                    2 / Number of data axes
# NAXIS1  =                21617 /
# NAXIS2  =                    3 /
# DATE    = '2008-08-20'         / Creation UTC (CCCC-MM-DD) date of FITS header
# NORDERS =                    1 / Number of Orders
# ORDERS  = '1       '           / Order Numbers
# NAPS    =                    1 / Number of Apertures
# XUNITS  = 'A      '           / Wavelength Units
# YUNITS  = 'ergss-1cm-2A-1'     / Flux Units
# COMMENT FITS (Flexible Image Transport System) format is defined in 'Astronomy
# COMMENT and Astrophysics', volume 376, page 359; bibcode 2001A&A...376..359H
# Converted vacuum by Feige Wang
# END
#      WAVELENGTH            FLUX    Flag
#       angstroms            flam     none
   31767.96305773695   9.86668e-12    1.0  
   31770.86384789384   9.86295e-12    1.0  
  31773.864665297617   9.85921e-12    1.0  
  31776.865482701473   9.84935e-12    1.0  
  31779.766272858607   9.83816e-12    1.0  
   31782.76709026264   9.83477e-12    1.0  
  31785.767907666752   9.83477e-12    1.0  
   31788.66869782414   9.83477e-12    1.0  
  31791.669515228423   9.83477e-12    1.0  
  31794.670332632802   9.83307e-12    1.0  
  31797.571122790432   9.82934e-12    1.0  
   31800.57194019498   9.82561e-12    1.0  
    31803.5727575996   9.82188e-12    1.0  
  31806.473547757487   9.81815e-12    1.0  
  31809.474365162278    9.8144e-12    1.0  
   31812.47518256716   9.81068e-12    1.0  
  31815.375972725295   9.80695e-12    1.0  
  31818.376790130344   9.80321e-12    1.0  
  31821.277580288646   9.79949e-12    1.0  
  31824.278397693866   9.79575e-12    1.0  
  31827.279215099163   9.79203e-12    1.0  
  31830.180005257716    9.7883e-12    1.0  
   31833.18082266319   9.78457e-12    1.0  
  31836.181640068753   9.78084e-12    1.0  
  31839.082430227543   9.77711e-12    1.0  
  31842.083247633273   9.77338e-12    1.0  
   31845.08406503909   9.76965e-12    1.0  
   31847.98485519813   9.76592e-12    1.0  
  31850.985672604114   9.76344e-12    1.0  
  31853.986490010186   9.76344e-12    1.0  
   31856.88728016947   9.76266e-12    1.0  
  31859.888097575706   9.75894e-12    1.0  
   31862.88891498203   9.75521e-12    1.0  
  31865.789705141564   9.75148e-12    1.0  
  31868.790522548057   9.74777e-12    1.0  
  31871.791339954638   9.74403e-12    1.0  
  31874.692130114418   9.74032e-12    1.0  
  31877.692947521165   9.73657e-12    1.0  
  31880.593737681105   9.73288e-12    1.0  
  31883.594555088017   9.72914e-12    1.0  
  31886.595372495023   9.72541e-12    1.0  
  31889.496162655203    9.7217e-12    1.0  
   31892.49698006238   9.71797e-12    1.0  
   31895.49779746964   9.71424e-12    1.0  
   31898.39858763007   9.71054e-12    1.0  
  31901.399405037497   9.70681e-12    1.0  
  31904.400222444998   9.70308e-12    1.0  
   31907.30101260568   9.69936e-12    1.0  
  31910.301830013363   9.69565e-12    1.0  
  31913.302647421115   9.69194e-12    1.0  
  31916.203437582037   9.68821e-12    1.0  
   31919.20425498997   9.68447e-12    1.0  
   31922.20507239799   9.68078e-12    1.0  
  31925.105862559158   9.67704e-12    1.0  
  31928.106679967343   9.67333e-12    1.0  
  31931.107497375608   9.66961e-12    1.0  
  31934.008287537017    9.6659e-12    1.0  
  31937.009104945457   9.66219e-12    1.0  
   31939.90989510703   9.65846e-12    1.0  
  31942.910712515633   9.65473e-12    1.0  
   31945.91152992432   9.65103e-12    1.0  
   31948.81232008614   9.64731e-12    1.0  
  31951.813137494995   9.64457e-12    1.0  
  31954.813954903944   9.64457e-12    1.0  
  31957.714745065998   9.64361e-12    1.0  
   31960.71556247511   9.63615e-12    1.0  
  31963.716379884307   9.62872e-12    1.0  
   31966.61717004662   9.62872e-12    1.0  
   31969.61798745597   9.62872e-12    1.0  
  31972.618804865426   9.62552e-12    1.0  
  31975.519595027967    9.6218e-12    1.0  
  31978.520412437578    9.6181e-12    1.0  
  31981.521229847283   9.61439e-12    1.0  
   31984.42202001007   9.61067e-12    1.0  
  31987.422837419934   9.60697e-12    1.0  
  31990.423654829894   9.60324e-12    1.0  
   31993.32444499292   9.59953e-12    1.0  
   31996.32526240304   9.59583e-12    1.0  
   31999.22605256623   9.59212e-12    1.0  
  32002.226869976515    9.5884e-12    1.0  
  32005.227687386883   9.58469e-12    1.0  
   32008.12847755032     9.581e-12    1.0  
  32011.129294960865   9.57727e-12    1.0  
   32014.13011237148   9.57356e-12    1.0  
  32017.030902535153   9.56986e-12    1.0  
  32020.031719945942   9.56616e-12    1.0  
   32023.03253735682   9.56244e-12    1.0  
   32025.93332752074   9.55873e-12    1.0  
  32028.934144931773    9.5574e-12    1.0  
   32031.93496234289    9.5574e-12    1.0  
  32034.835752507053   9.55554e-12    1.0  
   32037.83656991835   9.55186e-12    1.0  
   32040.83738732972   9.54813e-12    1.0  
  32043.738177494128   9.54443e-12    1.0  
  32046.738994905667   9.54073e-12    1.0  
   32049.73981231729   9.53701e-12    1.0  
  32052.640602481937   9.53331e-12    1.0  
  32055.641419893713   9.52961e-12    1.0  
  32058.542210058527    9.5259e-12    1.0  
  32061.543027470485   9.52222e-12    1.0  
  32064.543844882515    9.5185e-12    1.0  
   32067.44463504757    9.5148e-12    1.0  
   32070.44545245977   9.51109e-12    1.0  
  32073.446269872064    9.5074e-12    1.0  
   32076.34706003735    9.5037e-12    1.0  
  32079.347877449803   9.49999e-12    1.0  
  32082.348694862336   9.49629e-12    1.0  
  32085.249485027874   9.49261e-12    1.0  
  32088.250302440578   9.48891e-12    1.0  
   32091.25111985336   9.48521e-12    1.0  
   32094.15191001914   9.48149e-12    1.0  
  32097.152727432083   9.47781e-12    1.0  
  32100.153544845118   9.47411e-12    1.0  
   32103.05433501113   9.47041e-12    1.0  
  32106.055152424327   9.47022e-12    1.0  
  32109.055969837624   9.47022e-12    1.0  
   32111.95676000387   9.46724e-12    1.0  
   32114.95757741732   9.46354e-12    1.0  
   32117.85836758373   9.45738e-12    1.0  
   32120.85918499734   9.45001e-12    1.0  
  32123.860002411046   9.44645e-12    1.0  
  32126.760792577694   9.44645e-12    1.0  
   32129.76160999156   9.44506e-12    1.0  
    32132.7624274055   9.44136e-12    1.0  
   32135.66321757239   9.43767e-12    1.0  
  32138.664034986512   9.43397e-12    1.0  
  32141.664852400703   9.43029e-12    1.0  
  32144.565642567835   9.42659e-12    1.0  
  32147.566459982194   9.42289e-12    1.0  
  32150.567277396636   9.41921e-12    1.0  
  32153.468067564005   9.41551e-12    1.0  
  32156.468884978614   9.41182e-12    1.0  
    32159.4697023933   9.40813e-12    1.0  
  32162.370492560916   9.40444e-12    1.0  
  32165.371309975766   9.40073e-12    1.0  
  32168.272100143535   9.39704e-12    1.0  
  32171.272917558555   9.39336e-12    1.0  
   32174.27373497365   9.39098e-12    1.0  
  32177.174525141658   9.39098e-12    1.0  
  32180.175342556926   9.39022e-12    1.0  
   32183.17615997227   9.38653e-12    1.0  
  32186.076950140523   9.38285e-12    1.0  
  32189.077767556035   9.37917e-12    1.0  
  32192.078584971623   9.37547e-12    1.0  
  32194.979375140116   9.37178e-12    1.0  
   32197.98019255587   9.36808e-12    1.0  
  32200.981009971714   9.36442e-12    1.0  
  32203.881800140443   9.36072e-12    1.0  
   32206.88261755644   9.35703e-12    1.0  
  32209.883434972533   9.35335e-12    1.0  
   32212.78422514149   9.34966e-12    1.0  
   32215.78504255774   9.34598e-12    1.0  
  32218.785859974083    9.3423e-12    1.0  
   32221.68665014328    9.3386e-12    1.0  
  32224.687467559772   9.33491e-12    1.0  
  32227.588257729138   9.33123e-12    1.0  
    32230.5890751458   9.32755e-12    1.0  
  32233.589892562537   9.32388e-12    1.0  
   32236.49068273214   9.32018e-12    1.0  
   32239.49150014904   9.31965e-12    1.0  
  32242.492317566033   9.31965e-12    1.0  
  32245.393107735876   9.31707e-12    1.0  
   32248.39392515302    9.3134e-12    1.0  
  32251.394742570254   9.30971e-12    1.0  
  32254.295532740325   9.30603e-12    1.0  
   32257.29635015773   9.30235e-12    1.0  
    32260.2971675752   9.29866e-12    1.0  
  32263.197957745506   9.29498e-12    1.0  
  32266.198775163153   9.29131e-12    1.0  
  32269.199592580877   9.28763e-12    1.0  
  32272.100382751425   9.28394e-12    1.0  
  32275.101200169313   9.28028e-12    1.0  
   32278.10201758728   9.27659e-12    1.0  
  32281.002807758057   9.27291e-12    1.0  
    32284.0036251762   9.26924e-12    1.0  
   32286.90441534713   9.26556e-12    1.0  
  32289.905232765424   9.26189e-12    1.0  
  32292.906050183796    9.2582e-12    1.0  
   32295.80684035498   9.25453e-12    1.0  
  32298.807657773516   9.25085e-12    1.0  
  32301.808475192138   9.24718e-12    1.0  
  32304.709265363545    9.2435e-12    1.0  
  32307.710082782334    9.2404e-12    1.0  
  32310.710900201197    9.2404e-12    1.0  
  32313.611690372847    9.2404e-12    1.0  
   32316.61250779188   9.23673e-12    1.0  
  32319.613325210976   9.23307e-12    1.0  
  32322.514115382866   9.22938e-12    1.0  
  32325.514932802133   9.22571e-12    1.0  
  32328.515750221493   9.22203e-12    1.0  
   32331.41654039361   9.21836e-12    1.0  
   32334.41735781312   9.21469e-12    1.0  
   32337.41817523272   9.21103e-12    1.0  
   32340.31896540508   9.20734e-12    1.0  
   32343.31978282483   9.20369e-12    1.0  
  32346.220572997336   9.20002e-12    1.0  
  32349.221390417257   9.19635e-12    1.0  
  32352.222207837265   9.19267e-12    1.0  
  32355.122998010007     9.189e-12    1.0  
  32358.123815430165   9.18533e-12    1.0  
  32361.124632850417   9.18166e-12    1.0  
  32364.025423023395   9.17801e-12    1.0  
    32367.0262404438     9.177e-12    1.0  
  32370.027057864278     9.177e-12    1.0  
  32372.927848037496   9.17493e-12    1.0  
   32375.92866545814   9.17126e-12    1.0  
  32378.929482878873   9.16759e-12    1.0  
   32381.83027305233   9.16392e-12    1.0  
   32384.83109047321   9.16026e-12    1.0  
  32387.831907894182   9.15659e-12    1.0  
  32390.732698067863   9.15294e-12    1.0  
  32393.733515489006   9.14925e-12    1.0  
   32396.73433291021   9.14558e-12    1.0  
  32399.635123084136   9.14195e-12    1.0  
  32402.635940505515   9.13826e-12    1.0  
  32405.536730679578   9.13461e-12    1.0  
   32408.53754810112   9.13094e-12    1.0  
  32411.538365522734   9.12727e-12    1.0  
   32414.43915569704   9.12362e-12    1.0  
   32417.43997311882   9.11995e-12    1.0  
  32420.440790540673   9.11628e-12    1.0  
  32423.341580715216   9.11263e-12    1.0  
  32426.342398137236   9.10896e-12    1.0  
  32429.343215559333   9.10568e-12    1.0  
   32432.24400573411   9.10568e-12    1.0  
  32435.244823156376   9.10568e-12    1.0  
  32438.245640578705   9.10226e-12    1.0  
  32441.146430753714   9.09859e-12    1.0  
  32444.147248176214   9.09492e-12    1.0  
    32447.1480655988   9.09127e-12    1.0  
   32450.04885577404   9.08762e-12    1.0  
  32453.049673196772   9.08396e-12    1.0  
  32455.950463372177    9.0803e-12    1.0  
  32458.951280795078   9.07664e-12    1.0  
   32461.95209821806   9.07298e-12    1.0  
   32464.85288839369   9.06934e-12    1.0  
  32467.853705816822   9.06567e-12    1.0  
  32470.854523240054   9.06202e-12    1.0  
  32473.755313415913   9.05836e-12    1.0  
   32476.75613083929   9.05469e-12    1.0  
  32479.756948262755   9.05104e-12    1.0  
   32482.65773843885   9.05021e-12    1.0  
  32485.658555862476   9.05021e-12    1.0  
  32488.659373286173   9.04801e-12    1.0  
  32491.560163462498   9.04435e-12    1.0  
   32494.56098088636    9.0407e-12    1.0  
  32497.561798310307   9.03705e-12    1.0  
   32500.46258848686    9.0334e-12    1.0  
   32503.46340591096   9.02974e-12    1.0  
  32506.464223335155   9.02609e-12    1.0  
  32509.365013511935   9.02244e-12    1.0  
   32512.36583093628   9.01878e-12    1.0  
  32515.266621113213   9.01513e-12    1.0  
  32518.267438537714   9.01148e-12    1.0  
  32521.268255962295   9.00783e-12    1.0  
  32524.169046139476   9.00419e-12    1.0  
  32527.169863564213   9.00052e-12    1.0  
   32530.17068098904   8.99688e-12    1.0  
  32533.071471166437   8.99325e-12    1.0  
   32536.07228859142   8.98959e-12    1.0  
   32539.07310601648   8.98594e-12    1.0  
   32541.97389619411   8.98229e-12    1.0  
  32544.974713619336   8.97888e-12    1.0  
   32547.97553104463   8.97888e-12    1.0  
  32550.876321222495   8.97888e-12    1.0  
  32553.877138647946   8.97563e-12    1.0  
  32556.877956073487   8.97198e-12    1.0  
  32559.778746251584   8.96833e-12    1.0  
   32562.77956367728   8.96469e-12    1.0  
   32565.78038110305   8.96104e-12    1.0  
   32568.68117128138    8.9574e-12    1.0  
  32571.681988707318   8.95375e-12    1.0  
  32574.582778885797   8.95011e-12    1.0  
  32577.583596311888   8.94645e-12    1.0  
   32580.58441373806   8.94282e-12    1.0  
  32583.485203916767   8.93918e-12    1.0  
    32586.4860213431   8.93553e-12    1.0  
   32589.48683876951   8.93189e-12    1.0  
   32592.38762894845   8.92824e-12    1.0  
   32595.38844637502   8.92462e-12    1.0  
  32598.389263801662   8.92095e-12    1.0  
  32601.290053980832   8.91731e-12    1.0  
   32604.29087140764   8.91367e-12    1.0  
  32607.291688834528   8.91004e-12    1.0  
  32610.192479013927   8.90756e-12    1.0  
  32613.193296440964   8.90756e-12    1.0  
   32616.19411386809   8.90705e-12    1.0  
  32619.094904047713   8.90341e-12    1.0  
  32622.095721474994   8.89976e-12    1.0  
   32625.09653890236   8.89614e-12    1.0  
   32627.99732908221    8.8925e-12    1.0  
  32630.998146509733   8.88885e-12    1.0  
   32633.89893668974   8.88522e-12    1.0  
  32636.899754117418   8.88157e-12    1.0  
  32639.900571545164   8.87795e-12    1.0  
    32642.8013617254    8.8743e-12    1.0  
  32645.802179153314   8.87066e-12    1.0  
  32648.802996581308   8.86702e-12    1.0  
   32651.70378676177   8.86338e-12    1.0  
  32654.704604189923   8.85975e-12    1.0  
  32657.705421618153   8.85612e-12    1.0  
  32660.606211798844   8.85249e-12    1.0  
  32663.607029227227   8.84885e-12    1.0  
  32666.607846655686   8.84521e-12    1.0  
   32669.50863683661   8.84158e-12    1.0  
  32672.509454265237   8.83794e-12    1.0  
  32675.510271693933   8.83432e-12    1.0  
  32678.411061875086   8.83068e-12    1.0  
  32681.411879303945   8.82704e-12    1.0  
  32684.312669485236   8.82342e-12    1.0  
  32687.313486914256   8.81978e-12    1.0  
   32690.31430434335   8.81614e-12    1.0  
  32693.215094524876   8.81252e-12    1.0  
   32696.21591195412   8.80889e-12    1.0  
  32699.216729383454   8.80526e-12    1.0  
  32702.117519565203   8.80163e-12    1.0  
  32705.118336994696     8.798e-12    1.0  
   32708.11915442426   8.79437e-12    1.0  
  32711.019944606247   8.79074e-12    1.0  
   32714.02076203596   8.78711e-12    1.0  
  32717.021579465756   8.78348e-12    1.0  
   32719.92236964797   8.77985e-12    1.0  
  32722.923187077926   8.77623e-12    1.0  
  32725.924004507953    8.7726e-12    1.0  
    32728.8247946904   8.76897e-12    1.0  
   32731.82561212058   8.76534e-12    1.0  
  32734.826429550856   8.76172e-12    1.0  
  32737.727219733522   8.75808e-12    1.0  
  32740.728037163943   8.75446e-12    1.0  
  32743.628827346758   8.75084e-12    1.0  
  32746.629644777335   8.74722e-12    1.0  
     32749.630462208   8.74358e-12    1.0  
  32752.531252391036   8.73878e-12    1.0  
  32755.532069821846   8.73154e-12    1.0  
   32758.53288725274   8.72479e-12    1.0  
  32761.433677436016   8.72117e-12    1.0  
   32764.43449486706   8.71753e-12    1.0  
   32767.43531229819   8.71393e-12    1.0  
   32770.33610248168    8.7103e-12    1.0  
   32773.33691991296   8.70668e-12    1.0  
   32776.33773734432   8.70306e-12    1.0  
   32779.23852752804   8.69733e-12    1.0  
  32782.239344959555   8.69012e-12    1.0  
   32785.24016239115   8.68425e-12    1.0  
    32788.1409525751   8.68065e-12    1.0  
  32791.141770006856   8.67703e-12    1.0  
   32794.14258743868    8.6734e-12    1.0  
  32797.043377622846   8.66975e-12    1.0  
  32800.044195054834   8.66251e-12    1.0  
  32802.944985239155   8.65526e-12    1.0  
    32805.9458026713   8.64802e-12    1.0  
    32808.9466201035   8.64077e-12    1.0  
   32811.84741028805   8.63584e-12    1.0  
  32814.848227720424   8.63222e-12    1.0  
   32817.84904515288   8.62381e-12    1.0  
   32820.74983533764   8.60938e-12    1.0  
   32823.75065277025   8.59669e-12    1.0  
   32826.75147020292   8.58945e-12    1.0  
   32829.65226038792   8.58221e-12    1.0  
   32832.65307782076   8.57499e-12    1.0  
  32835.653895253665   8.56778e-12    1.0  
   32838.55468543889   8.56054e-12    1.0  
   32841.55550287197   8.55332e-12    1.0  
  32844.556320305106   8.54605e-12    1.0  
  32847.457110490555   8.53887e-12    1.0  
   32850.45792792385   8.53162e-12    1.0  
   32853.45874535724   8.52441e-12    1.0  
  32856.359535542906   8.51613e-12    1.0  
   32859.36035297644   8.50526e-12    1.0  
  32862.261143162264   8.49449e-12    1.0  
   32865.26196059594   8.48362e-12    1.0  
   32868.26277802971   8.47276e-12    1.0  
   32871.16356821576   8.46194e-12    1.0  
   32874.16438564967   8.45112e-12    1.0  
   32877.16520308368    8.4403e-12    1.0  
  32880.065993269935   8.42943e-12    1.0  
  32883.066810704084   8.41671e-12    1.0  
  32886.067628138306   8.40235e-12    1.0  
    32888.9684183248   8.38792e-12    1.0  
  32891.969235759185    8.3735e-12    1.0  
   32894.97005319364   8.35858e-12    1.0  
  32897.870843380355   8.34054e-12    1.0  
   32900.87166081498   8.32251e-12    1.0  
  32903.872478249665   8.30115e-12    1.0  
    32906.7732684366   8.27951e-12    1.0  
   32909.77408587144   8.25787e-12    1.0  
   32912.67487605853   8.23614e-12    1.0  
  32915.675693493526   8.21269e-12    1.0  
  32918.676510928606   8.18745e-12    1.0  
    32921.5773011159   8.16101e-12    1.0  
   32924.57811855114   8.13216e-12    1.0  
   32927.57893598643   8.10283e-12    1.0  
   32930.47972617397   8.07037e-12    1.0  
   32933.48054360943   8.03791e-12    1.0  
  32936.481361044964   8.00208e-12    1.0  
   32939.38215123273   7.96602e-12    1.0  
  32942.382968668404   7.92196e-12    1.0  
  32945.383786104176   7.87508e-12    1.0  
   32948.28457629216   7.82313e-12    1.0  
  32951.285393728074   7.76711e-12    1.0  
  32954.286211164064   7.70314e-12    1.0  
   32957.18700135227    7.6245e-12    1.0  
  32960.187818788414   7.53665e-12    1.0  
   32963.18863622464   7.39804e-12    1.0  
  32966.089426413055   7.25883e-12    1.0  
   32969.09024384944   7.33989e-12    1.0  
   32972.09106128589   7.43546e-12    1.0  
   32974.99185147454   7.52836e-12    1.0  
  32977.992668911145   7.61993e-12    1.0  
   32980.89345909994   7.69212e-12    1.0  
    32983.8942765367    7.7479e-12    1.0  
  32986.895093973544   7.79891e-12    1.0  
   32989.79588416255   7.84237e-12    1.0  
   32992.79670159954   7.88421e-12    1.0  
   32995.79751903661   7.91919e-12    1.0  
  32998.698309225845   7.95417e-12    1.0  
   33001.69912666306   7.98332e-12    1.0  
   33004.69994410035   8.01205e-12    1.0  
    33007.6007342898   8.03828e-12    1.0  
   33010.60155172725   8.06342e-12    1.0  
   33013.60236916478   8.08489e-12    1.0  
  33016.503159354455   8.10284e-12    1.0  
   33019.50397679213    8.1208e-12    1.0  
   33022.50479422989   8.13875e-12    1.0  
   33025.40558441979   8.15637e-12    1.0  
   33028.40640185769   8.17073e-12    1.0  
   33031.30719204773   8.18509e-12    1.0  
   33034.30800948579   8.19946e-12    1.0  
   33037.30882692392   8.21388e-12    1.0  
   33040.20961711419   8.22317e-12    1.0  
   33043.21043455247   8.23032e-12    1.0  
   33046.21125199084   8.23928e-12    1.0  
   33049.11204218132    8.2501e-12    1.0  
  33052.112859619825   8.25982e-12    1.0  
   33055.11367705842   8.26701e-12    1.0  
   33058.01446724912   8.27386e-12    1.0  
   33061.01528468786   8.27747e-12    1.0  
  33064.016102126676   8.28106e-12    1.0  
  33066.916892317604   8.28465e-12    1.0  
   33069.91770975657   8.28824e-12    1.0  
   33072.91852719562   8.29183e-12    1.0  
   33075.81931738677   8.29541e-12    1.0  
   33078.82013482595   8.29901e-12    1.0  
   33081.82095226523   8.30259e-12    1.0  
    33084.7217424566   8.30527e-12    1.0  
   33087.72255989602   8.30527e-12    1.0  
   33090.62335008753   8.30544e-12    1.0  
   33093.62416752711   8.30901e-12    1.0  
   33096.62498496675   8.31262e-12    1.0  
  33099.525775158494   8.31319e-12    1.0  
   33102.52659259829   8.31319e-12    1.0  
   33105.52741003816   8.31544e-12    1.0  
   33108.42820023012   8.31903e-12    1.0  
   33111.42901767014   8.32112e-12    1.0  
   33114.42983511025   8.32112e-12    1.0  
   33117.33062530242   8.32037e-12    1.0  
   33120.33144274266   8.31678e-12    1.0  
     33123.332260183   8.31321e-12    1.0  
   33126.23305037539   8.31319e-12    1.0  
   33129.23386781586   8.31319e-12    1.0  
   33132.23468525642   8.31319e-12    1.0  
  33135.135475449024   8.31319e-12    1.0  
  33138.136292889736   8.31319e-12    1.0  
  33141.137110330514   8.31319e-12    1.0  
   33144.03790052335   8.31189e-12    1.0  
   33147.03871796428   8.30832e-12    1.0  
   33150.03953540529   8.30527e-12    1.0  
   33152.94032559833   8.30527e-12    1.0  
   33155.94114303949   8.30527e-12    1.0  
   33158.84193323267   8.30527e-12    1.0  
   33161.84275067399   8.30527e-12    1.0  
   33164.84356811537   8.30268e-12    1.0  
   33167.74435830877   8.29911e-12    1.0  
   33170.74517575031   8.29372e-12    1.0  
   33173.74599319191   8.28657e-12    1.0  
   33176.64678338554   8.28255e-12    1.0  
  33179.647600827295   8.28612e-12    1.0  
  33182.648418269135   8.28942e-12    1.0  
   33185.54920846298   8.28942e-12    1.0  
  33188.550025904966   8.28942e-12    1.0  
   33191.55084334703   8.28326e-12    1.0  
  33194.451633541095   8.27611e-12    1.0  
  33197.452450983306   8.27357e-12    1.0  
   33200.45326842558   8.27357e-12    1.0  
   33203.35405861987   8.27357e-12    1.0  
  33206.354876062294   8.27357e-12    1.0  
  33209.255666256715   8.27357e-12    1.0  
  33212.256483699304   8.27357e-12    1.0  
   33215.25730114196   8.27357e-12    1.0  
    33218.1580913366   8.27001e-12    1.0  
  33221.158908779405   8.26643e-12    1.0  
   33224.15972622229   8.26286e-12    1.0  
   33227.06051641715    8.2593e-12    1.0  
  33230.061333860176   8.25772e-12    1.0  
   33233.06215130329   8.25772e-12    1.0  
   33235.96294149836    8.2565e-12    1.0  
  33238.963758941616   8.25292e-12    1.0  
  33241.964576384955   8.24934e-12    1.0  
   33244.86536658024   8.24577e-12    1.0  
  33247.866184023726   8.24221e-12    1.0  
   33250.86700146728   8.24187e-12    1.0  
   33253.76779166278   8.24187e-12    1.0  
   33256.76860910648   8.23941e-12    1.0  
   33259.66939930213   8.23585e-12    1.0  
  33262.670216745995   8.23229e-12    1.0  
  33265.671034189916   8.22871e-12    1.0  
  33268.571824385785   8.22602e-12    1.0  
  33271.572641829865   8.22602e-12    1.0  
   33274.57345927401   8.22594e-12    1.0  
    33277.4742494701   8.22237e-12    1.0  
   33280.47506691439   8.21881e-12    1.0  
   33283.47588435876   8.21523e-12    1.0  
   33286.37667455507   8.21167e-12    1.0  
   33289.37749199959   8.20811e-12    1.0  
  33292.378309444175   8.20454e-12    1.0  
    33295.2790996407   8.20224e-12    1.0  
   33298.27991708545   8.20224e-12    1.0  
  33301.280734530264   8.20176e-12    1.0  
     33304.181524727    8.1982e-12    1.0  
   33307.18234217196   8.19463e-12    1.0  
     33310.183159617   8.19107e-12    1.0  
   33313.08394981395   8.18749e-12    1.0  
   33316.08476725915   8.18395e-12    1.0  
   33318.98555745623   8.18039e-12    1.0  
  33321.986374901564   8.17847e-12    1.0  
  33324.987192346984   8.17847e-12    1.0  
   33327.88798254429   8.17762e-12    1.0  
   33330.88879998984   8.17406e-12    1.0  
  33333.889617435474    8.1705e-12    1.0  
  33336.790407632994   8.16692e-12    1.0  
  33339.791225078785   8.16336e-12    1.0  
  33342.792042524634   8.16262e-12    1.0  
   33345.69283272237   8.16262e-12    1.0  
  33348.693650168374   8.15663e-12    1.0  
   33351.69446761445   8.14595e-12    1.0  
  33354.595257812405   8.14005e-12    1.0  
   33357.59607525863    8.1436e-12    1.0  
  33360.596892704925   8.14637e-12    1.0  
   33363.49768290309   8.14282e-12    1.0  
   33366.49850034953   8.13925e-12    1.0  
  33369.499317796064   8.13885e-12    1.0  
  33372.400107994436   8.13885e-12    1.0  
   33375.40092544111   8.13651e-12    1.0  
   33378.30171563963   8.13296e-12    1.0  
   33381.30253308644    8.1294e-12    1.0  
   33384.30335053333   8.12584e-12    1.0  
  33387.204140732065    8.1223e-12    1.0  
    33390.2049581791   8.11874e-12    1.0  
   33393.20577562621   8.11518e-12    1.0  
   33396.10656582516   8.11507e-12    1.0  
  33399.107383272414   8.11507e-12    1.0  
  33402.108200719755   8.11244e-12    1.0  
   33405.00899091891   8.10888e-12    1.0  
   33408.00980836639   8.10533e-12    1.0  
   33411.01062581394   8.10178e-12    1.0  
   33413.91141601331   8.09922e-12    1.0  
  33416.912233461015   8.09922e-12    1.0  
  33419.913050908784   8.09904e-12    1.0  
  33422.813841108364   8.09551e-12    1.0  
    33425.8146585563   8.09195e-12    1.0  
   33428.81547600428    8.0884e-12    1.0  
   33431.71626620408   8.08484e-12    1.0  
   33434.71708365223   8.08128e-12    1.0  
   33437.61787385217   8.07775e-12    1.0  
   33440.61869130046   8.07419e-12    1.0  
   33443.61950874882   8.07063e-12    1.0  
   33446.52029894897   8.06752e-12    1.0  
   33449.52111639748   8.06752e-12    1.0  
   33452.52193384606   8.06752e-12    1.0  
  33455.422724046424   8.06121e-12    1.0  
   33458.42354149515   8.05412e-12    1.0  
   33461.42435894394   8.05167e-12    1.0  
   33464.32514914452   8.05167e-12    1.0  
   33467.32596659347   8.05167e-12    1.0  
   33470.32678404249   8.05167e-12    1.0  
  33473.227574243276   8.05101e-12    1.0  
   33476.22839169244   8.04746e-12    1.0  
   33479.22920914168    8.0439e-12    1.0  
   33482.12999934269   8.04037e-12    1.0  
   33485.13081679207   8.03683e-12    1.0  
   33488.13163424152   8.03328e-12    1.0  
   33491.03242444275   8.02974e-12    1.0  
   33494.03324189235    8.0262e-12    1.0  
  33496.934032093704   8.02263e-12    1.0  
  33499.934849543446   8.01997e-12    1.0  
   33502.93566699327   8.01997e-12    1.0  
   33505.83645719485   8.01994e-12    1.0  
   33508.83727464481    8.0164e-12    1.0  
  33511.838092094855   8.01285e-12    1.0  
  33514.738882296624   8.00931e-12    1.0  
   33517.73969974681   8.00576e-12    1.0  
   33520.74051719707   8.00222e-12    1.0  
   33523.64130739906   7.99869e-12    1.0  
   33526.64212484946    7.9962e-12    1.0  
   33529.64294229994    7.9962e-12    1.0  
   33532.54373250215     7.996e-12    1.0  
  33535.544549952756   7.99245e-12    1.0  
   33538.54536740346   7.98891e-12    1.0  
  33541.446157605875   7.98536e-12    1.0  
  33544.446975056715   7.98183e-12    1.0  
   33547.44779250762   7.98035e-12    1.0  
   33550.34858271024   7.98035e-12    1.0  
  33553.349400161314   7.97914e-12    1.0  
  33556.250190364066    7.9756e-12    1.0  
   33559.25100781527   7.97205e-12    1.0  
   33562.25182526655   7.96852e-12    1.0  
  33565.152615469524   7.96498e-12    1.0  
   33568.15343292093   7.96145e-12    1.0  
   33571.15425037244   7.95792e-12    1.0  
   33574.05504057562   7.95657e-12    1.0  
  33577.055858027255   7.95657e-12    1.0  
   33580.05667547897   7.95523e-12    1.0  
   33582.95746568237    7.9517e-12    1.0  
   33585.95828313423   7.94815e-12    1.0  
  33588.959100586144   7.94462e-12    1.0  
  33591.859890789754   7.94109e-12    1.0  
  33594.860708241824   7.93755e-12    1.0  
   33597.86152569397   7.93404e-12    1.0  
